"No.","Time","Source","Destination","Protocol","Length","Info"
"391","11.179323942","127.0.0.1","127.0.0.1","TCP","66","51776  >  8080 [ACK] Seq=8886 Ack=10371 Win=77568 Len=0 TSval=2706780099 TSecr=2706780099"
"392","11.180324694","127.0.0.1","127.0.0.1","TCP","590","8080  >  51776 [PSH, ACK] Seq=10371 Ack=8886 Win=87296 Len=524 TSval=2706780100 TSecr=2706780099"
"393","11.180351862","127.0.0.1","127.0.0.1","TCP","66","51776  >  8080 [ACK] Seq=8886 Ack=10895 Win=77568 Len=0 TSval=2706780100 TSecr=2706780100"
"394","11.181993265","127.0.0.1","127.0.0.1","TCP","66","51798  >  8080 [ACK] Seq=8932 Ack=10187 Win=77696 Len=0 TSval=2706780102 TSecr=2706780096"
"395","11.220663948","127.0.0.1","127.0.0.1","TCP","66","8080  >  51780 [ACK] Seq=8245 Ack=8819 Win=87296 Len=0 TSval=2706780141 TSecr=2706780098"
"396","11.224691888","127.0.0.1","127.0.0.1","TCP","66","8080  >  51794 [ACK] Seq=10283 Ack=8775 Win=87296 Len=0 TSval=2706780145 TSecr=2706780097"
"397","11.224691888","127.0.0.1","127.0.0.1","TCP","66","8080  >  51768 [ACK] Seq=9799 Ack=8676 Win=87296 Len=0 TSval=2706780145 TSecr=2706780097"
"398","12.176716016","127.0.0.1","127.0.0.1","TCP","487","51798  >  8080 [PSH, ACK] Seq=8932 Ack=10187 Win=77696 Len=421 TSval=2706781097 TSecr=2706780096"
"399","12.177489784","127.0.0.1","127.0.0.1","TCP","114","51776  >  8080 [PSH, ACK] Seq=8886 Ack=10895 Win=77696 Len=48 TSval=2706781097 TSecr=2706780100"
"400","12.178083014","127.0.0.1","127.0.0.1","TCP","494","8080  >  51768 [PSH, ACK] Seq=9799 Ack=8676 Win=87296 Len=428 TSval=2706781098 TSecr=2706780097"
"401","12.179027404","127.0.0.1","127.0.0.1","TCP","504","8080  >  51776 [PSH, ACK] Seq=10895 Ack=8934 Win=87296 Len=438 TSval=2706781099 TSecr=2706781097"
"402","12.179056946","127.0.0.1","127.0.0.1","TCP","66","51776  >  8080 [ACK] Seq=8934 Ack=11333 Win=77568 Len=0 TSval=2706781099 TSecr=2706781099"
"403","12.179596119","127.0.0.1","127.0.0.1","TCP","519","51794  >  8080 [PSH, ACK] Seq=8775 Ack=10283 Win=75264 Len=453 TSval=2706781099 TSecr=2706780145"
"404","12.179634671","127.0.0.1","127.0.0.1","TCP","66","8080  >  51794 [ACK] Seq=10283 Ack=9228 Win=87168 Len=0 TSval=2706781100 TSecr=2706781099"
"405","12.180523747","127.0.0.1","127.0.0.1","TCP","526","8080  >  51780 [PSH, ACK] Seq=8245 Ack=8819 Win=87296 Len=460 TSval=2706781100 TSecr=2706780098"
"406","12.180551823","127.0.0.1","127.0.0.1","TCP","66","51780  >  8080 [ACK] Seq=8819 Ack=8705 Win=76416 Len=0 TSval=2706781100 TSecr=2706781100"
"407","12.181252887","127.0.0.1","127.0.0.1","TCP","681","51780  >  8080 [PSH, ACK] Seq=8819 Ack=8705 Win=76416 Len=615 TSval=2706781101 TSecr=2706781100"
"408","12.181289205","127.0.0.1","127.0.0.1","TCP","66","8080  >  51780 [ACK] Seq=8705 Ack=9434 Win=87168 Len=0 TSval=2706781101 TSecr=2706781101"
"409","12.182189246","127.0.0.1","127.0.0.1","TCP","688","8080  >  51776 [PSH, ACK] Seq=11333 Ack=8934 Win=87296 Len=622 TSval=2706781102 TSecr=2706781099"
"410","12.182216833","127.0.0.1","127.0.0.1","TCP","66","51776  >  8080 [ACK] Seq=8934 Ack=11955 Win=77440 Len=0 TSval=2706781102 TSecr=2706781102"
"411","12.184282031","127.0.0.1","127.0.0.1","TCP","453","51768  >  8080 [PSH, ACK] Seq=8676 Ack=10227 Win=77696 Len=387 TSval=2706781104 TSecr=2706781098"
"412","12.184314367","127.0.0.1","127.0.0.1","TCP","66","8080  >  51768 [ACK] Seq=10227 Ack=9063 Win=87296 Len=0 TSval=2706781104 TSecr=2706781104"
"413","12.184379250","127.0.0.1","127.0.0.1","TCP","649","51776  >  8080 [PSH, ACK] Seq=8934 Ack=11955 Win=77440 Len=583 TSval=2706781104 TSecr=2706781102"
"414","12.185457595","127.0.0.1","127.0.0.1","TCP","460","8080  >  51780 [PSH, ACK] Seq=8705 Ack=9434 Win=87296 Len=394 TSval=2706781105 TSecr=2706781101"
"415","12.186832555","127.0.0.1","127.0.0.1","TCP","656","8080  >  51780 [PSH, ACK] Seq=9099 Ack=9434 Win=87296 Len=590 TSval=2706781107 TSecr=2706781101"
"416","12.187268712","127.0.0.1","127.0.0.1","TCP","66","51780  >  8080 [ACK] Seq=9434 Ack=9689 Win=75520 Len=0 TSval=2706781107 TSecr=2706781105"
"417","12.221025242","127.0.0.1","127.0.0.1","TCP","66","8080  >  51798 [ACK] Seq=10187 Ack=9353 Win=85632 Len=0 TSval=2706781141 TSecr=2706781097"
"418","12.225018960","127.0.0.1","127.0.0.1","TCP","66","8080  >  51776 [ACK] Seq=11955 Ack=9517 Win=87296 Len=0 TSval=2706781145 TSecr=2706781104"
"419","13.179643685","127.0.0.1","127.0.0.1","TCP","519","51776  >  8080 [PSH, ACK] Seq=9517 Ack=11955 Win=77696 Len=453 TSval=2706782100 TSecr=2706781145"
"420","13.179675533","127.0.0.1","127.0.0.1","TCP","66","8080  >  51776 [ACK] Seq=11955 Ack=9970 Win=87168 Len=0 TSval=2706782100 TSecr=2706782100"
"421","13.180176852","127.0.0.1","127.0.0.1","TCP","519","51798  >  8080 [PSH, ACK] Seq=9353 Ack=10187 Win=77696 Len=453 TSval=2706782100 TSecr=2706781141"
"422","13.180206674","127.0.0.1","127.0.0.1","TCP","66","8080  >  51798 [ACK] Seq=10187 Ack=9806 Win=85248 Len=0 TSval=2706782100 TSecr=2706782100"
"423","13.181210848","127.0.0.1","127.0.0.1","TCP","526","8080  >  51768 [PSH, ACK] Seq=10227 Ack=9063 Win=87296 Len=460 TSval=2706782101 TSecr=2706781104"
"424","13.182119549","127.0.0.1","127.0.0.1","TCP","453","51794  >  8080 [PSH, ACK] Seq=9228 Ack=10283 Win=75264 Len=387 TSval=2706782102 TSecr=2706781100"
"425","13.182140920","127.0.0.1","127.0.0.1","TCP","66","8080  >  51794 [ACK] Seq=10283 Ack=9615 Win=87296 Len=0 TSval=2706782102 TSecr=2706782102"
"426","13.182168158","127.0.0.1","127.0.0.1","TCP","526","8080  >  51768 [PSH, ACK] Seq=10687 Ack=9063 Win=87296 Len=460 TSval=2706782102 TSecr=2706781104"
"427","13.183023780","127.0.0.1","127.0.0.1","TCP","453","51780  >  8080 [PSH, ACK] Seq=9434 Ack=9689 Win=75520 Len=387 TSval=2706782103 TSecr=2706781105"
"428","13.183064218","127.0.0.1","127.0.0.1","TCP","460","8080  >  51776 [PSH, ACK] Seq=11955 Ack=9970 Win=87296 Len=394 TSval=2706782103 TSecr=2706782100"
"429","13.184261084","127.0.0.1","127.0.0.1","TCP","460","8080  >  51776 [PSH, ACK] Seq=12349 Ack=9970 Win=87296 Len=394 TSval=2706782104 TSecr=2706782100"
"430","13.184757723","127.0.0.1","127.0.0.1","TCP","66","51776  >  8080 [ACK] Seq=9970 Ack=12743 Win=77696 Len=0 TSval=2706782105 TSecr=2706782103"
"431","13.188763104","127.0.0.1","127.0.0.1","TCP","487","51768  >  8080 [PSH, ACK] Seq=9063 Ack=11147 Win=77568 Len=421 TSval=2706782109 TSecr=2706782101"
"432","13.188805707","127.0.0.1","127.0.0.1","TCP","66","8080  >  51768 [ACK] Seq=11147 Ack=9484 Win=87296 Len=0 TSval=2706782109 TSecr=2706782109"
"433","13.189828249","127.0.0.1","127.0.0.1","TCP","494","8080  >  51798 [PSH, ACK] Seq=10187 Ack=9806 Win=85248 Len=428 TSval=2706782110 TSecr=2706782100"
"434","13.224959949","127.0.0.1","127.0.0.1","TCP","66","8080  >  51780 [ACK] Seq=9689 Ack=9821 Win=87296 Len=0 TSval=2706782145 TSecr=2706782103"
"435","13.232957023","127.0.0.1","127.0.0.1","TCP","66","51798  >  8080 [ACK] Seq=9806 Ack=10615 Win=77696 Len=0 TSval=2706782153 TSecr=2706782110"
"436","14.182652369","127.0.0.1","127.0.0.1","TCP","551","51798  >  8080 [PSH, ACK] Seq=9806 Ack=10615 Win=77696 Len=485 TSval=2706783103 TSecr=2706782110"
"437","14.183012888","127.0.0.1","127.0.0.1","TCP","421","51776  >  8080 [PSH, ACK] Seq=9970 Ack=12743 Win=77696 Len=355 TSval=2706783103 TSecr=2706782103"
"438","14.183930040","127.0.0.1","127.0.0.1","TCP","558","8080  >  51768 [PSH, ACK] Seq=11147 Ack=9484 Win=87296 Len=492 TSval=2706783104 TSecr=2706782109"
"439","14.185015090","127.0.0.1","127.0.0.1","TCP","428","8080  >  51768 [PSH, ACK] Seq=11639 Ack=9484 Win=87296 Len=362 TSval=2706783105 TSecr=2706782109"
"440","14.185340898","127.0.0.1","127.0.0.1","TCP","453","51794  >  8080 [PSH, ACK] Seq=9615 Ack=10283 Win=75264 Len=387 TSval=2706783105 TSecr=2706782102"
"441","14.185371419","127.0.0.1","127.0.0.1","TCP","66","8080  >  51794 [ACK] Seq=10283 Ack=10002 Win=87296 Len=0 TSval=2706783105 TSecr=2706783105"
"442","14.185535545","127.0.0.1","127.0.0.1","TCP","114","51780  >  8080 [PSH, ACK] Seq=9821 Ack=9689 Win=75520 Len=48 TSval=2706783105 TSecr=2706782145"
"443","14.185557056","127.0.0.1","127.0.0.1","TCP","66","8080  >  51780 [ACK] Seq=9689 Ack=9869 Win=87296 Len=0 TSval=2706783105 TSecr=2706783105"
"444","14.186489434","127.0.0.1","127.0.0.1","TCP","460","8080  >  51798 [PSH, ACK] Seq=10615 Ack=10291 Win=84864 Len=394 TSval=2706783106 TSecr=2706783103"
"445","14.186524214","127.0.0.1","127.0.0.1","TCP","66","51798  >  8080 [ACK] Seq=10291 Ack=11009 Win=77568 Len=0 TSval=2706783106 TSecr=2706783106"
"446","14.187499684","127.0.0.1","127.0.0.1","TCP","66","51768  >  8080 [ACK] Seq=9484 Ack=12001 Win=77696 Len=0 TSval=2706783107 TSecr=2706783104"
"447","14.188244119","127.0.0.1","127.0.0.1","TCP","504","8080  >  51780 [PSH, ACK] Seq=9689 Ack=9869 Win=87296 Len=438 TSval=2706783108 TSecr=2706783105"
"448","14.192452458","127.0.0.1","127.0.0.1","TCP","583","51780  >  8080 [PSH, ACK] Seq=9869 Ack=10127 Win=75136 Len=517 TSval=2706783112 TSecr=2706783108"
"449","14.192988069","127.0.0.1","127.0.0.1","TCP","519","51768  >  8080 [PSH, ACK] Seq=9484 Ack=12001 Win=77696 Len=453 TSval=2706783113 TSecr=2706783104"
"450","14.193016215","127.0.0.1","127.0.0.1","TCP","66","8080  >  51768 [ACK] Seq=12001 Ack=9937 Win=87168 Len=0 TSval=2706783113 TSecr=2706783113"
"451","14.193595616","127.0.0.1","127.0.0.1","TCP","590","8080  >  51798 [PSH, ACK] Seq=11009 Ack=10291 Win=84864 Len=524 TSval=2706783113 TSecr=2706783106"
"452","14.193624251","127.0.0.1","127.0.0.1","TCP","66","51798  >  8080 [ACK] Seq=10291 Ack=11533 Win=77568 Len=0 TSval=2706783113 TSecr=2706783113"
"453","14.194620113","127.0.0.1","127.0.0.1","TCP","526","8080  >  51798 [PSH, ACK] Seq=11533 Ack=10291 Win=84864 Len=460 TSval=2706783114 TSecr=2706783113"
"454","14.194649237","127.0.0.1","127.0.0.1","TCP","66","51798  >  8080 [ACK] Seq=10291 Ack=11993 Win=77568 Len=0 TSval=2706783115 TSecr=2706783114"
"455","14.225027768","127.0.0.1","127.0.0.1","TCP","66","8080  >  51776 [ACK] Seq=12743 Ack=10325 Win=87296 Len=0 TSval=2706783145 TSecr=2706783103"
"456","14.232940404","127.0.0.1","127.0.0.1","TCP","66","8080  >  51780 [ACK] Seq=10127 Ack=10386 Win=87296 Len=0 TSval=2706783153 TSecr=2706783112"
"457","15.185967304","127.0.0.1","127.0.0.1","TCP","487","51776  >  8080 [PSH, ACK] Seq=10325 Ack=12743 Win=77696 Len=421 TSval=2706784106 TSecr=2706783145"
"458","15.185991189","127.0.0.1","127.0.0.1","TCP","487","51798  >  8080 [PSH, ACK] Seq=10291 Ack=11993 Win=77696 Len=421 TSval=2706784106 TSecr=2706783114"
"459","15.186000618","127.0.0.1","127.0.0.1","TCP","66","8080  >  51776 [ACK] Seq=12743 Ack=10746 Win=87296 Len=0 TSval=2706784106 TSecr=2706784106"
"460","15.186937884","127.0.0.1","127.0.0.1","TCP","494","8080  >  51768 [PSH, ACK] Seq=12001 Ack=9937 Win=87296 Len=428 TSval=2706784107 TSecr=2706783113"
"461","15.187161864","127.0.0.1","127.0.0.1","TCP","421","51780  >  8080 [PSH, ACK] Seq=10386 Ack=10127 Win=75136 Len=355 TSval=2706784107 TSecr=2706783153"
"462","15.187184842","127.0.0.1","127.0.0.1","TCP","66","8080  >  51780 [ACK] Seq=10127 Ack=10741 Win=87296 Len=0 TSval=2706784107 TSecr=2706784107"
"463","15.188038299","127.0.0.1","127.0.0.1","TCP","494","8080  >  51780 [PSH, ACK] Seq=10127 Ack=10741 Win=87296 Len=428 TSval=2706784108 TSecr=2706784107"
"464","15.188091238","127.0.0.1","127.0.0.1","TCP","519","51794  >  8080 [PSH, ACK] Seq=10002 Ack=10283 Win=75264 Len=453 TSval=2706784108 TSecr=2706783105"
"465","15.188115054","127.0.0.1","127.0.0.1","TCP","66","8080  >  51794 [ACK] Seq=10283 Ack=10455 Win=87168 Len=0 TSval=2706784108 TSecr=2706784108"
"466","15.188985483","127.0.0.1","127.0.0.1","TCP","428","8080  >  51794 [PSH, ACK] Seq=10283 Ack=10455 Win=87168 Len=362 TSval=2706784109 TSecr=2706784108"
"467","15.189016981","127.0.0.1","127.0.0.1","TCP","66","51794  >  8080 [ACK] Seq=10455 Ack=10645 Win=75008 Len=0 TSval=2706784109 TSecr=2706784109"
"468","15.189696673","127.0.0.1","127.0.0.1","TCP","526","8080  >  51768 [PSH, ACK] Seq=12429 Ack=9937 Win=87296 Len=460 TSval=2706784110 TSecr=2706783113"
"469","15.189825949","127.0.0.1","127.0.0.1","TCP","66","51768  >  8080 [ACK] Seq=9937 Ack=12889 Win=77696 Len=0 TSval=2706784110 TSecr=2706784107"
"470","15.194875873","127.0.0.1","127.0.0.1","TCP","453","51768  >  8080 [PSH, ACK] Seq=9937 Ack=12889 Win=77696 Len=387 TSval=2706784115 TSecr=2706784107"
"471","15.194911282","127.0.0.1","127.0.0.1","TCP","66","8080  >  51768 [ACK] Seq=12889 Ack=10324 Win=87296 Len=0 TSval=2706784115 TSecr=2706784115"
"472","15.196089569","127.0.0.1","127.0.0.1","TCP","460","8080  >  51780 [PSH, ACK] Seq=10555 Ack=10741 Win=87296 Len=394 TSval=2706784116 TSecr=2706784107"
"473","15.196215213","127.0.0.1","127.0.0.1","TCP","66","51780  >  8080 [ACK] Seq=10741 Ack=10949 Win=74368 Len=0 TSval=2706784116 TSecr=2706784108"
"474","15.228977836","127.0.0.1","127.0.0.1","TCP","66","8080  >  51798 [ACK] Seq=11993 Ack=10712 Win=84480 Len=0 TSval=2706784149 TSecr=2706784106"
"475","16.188870943","127.0.0.1","127.0.0.1","TCP","421","51776  >  8080 [PSH, ACK] Seq=10746 Ack=12743 Win=77696 Len=355 TSval=2706785109 TSecr=2706784106"
"476","16.188901533","127.0.0.1","127.0.0.1","TCP","66","8080  >  51776 [ACK] Seq=12743 Ack=11101 Win=87296 Len=0 TSval=2706785109 TSecr=2706785109"
"477","16.188983876","127.0.0.1","127.0.0.1","TCP","519","51798  >  8080 [PSH, ACK] Seq=10712 Ack=11993 Win=77696 Len=453 TSval=2706785109 TSecr=2706784149"
"478","16.189009368","127.0.0.1","127.0.0.1","TCP","66","8080  >  51798 [ACK] Seq=11993 Ack=11165 Win=84096 Len=0 TSval=2706785109 TSecr=2706785109"
"479","16.189824482","127.0.0.1","127.0.0.1","TCP","453","51780  >  8080 [PSH, ACK] Seq=10741 Ack=10949 Win=74368 Len=387 TSval=2706785110 TSecr=2706784108"
"480","16.189837333","127.0.0.1","127.0.0.1","TCP","428","8080  >  51798 [PSH, ACK] Seq=11993 Ack=11165 Win=84096 Len=362 TSval=2706785110 TSecr=2706785109"
"481","16.189869739","127.0.0.1","127.0.0.1","TCP","66","51798  >  8080 [ACK] Seq=11165 Ack=12355 Win=77696 Len=0 TSval=2706785110 TSecr=2706785110"
"482","16.190548314","127.0.0.1","127.0.0.1","TCP","487","51794  >  8080 [PSH, ACK] Seq=10455 Ack=10645 Win=75008 Len=421 TSval=2706785110 TSecr=2706784109"
"483","16.191086369","127.0.0.1","127.0.0.1","TCP","526","8080  >  51780 [PSH, ACK] Seq=10949 Ack=11128 Win=87296 Len=460 TSval=2706785111 TSecr=2706785110"
"484","16.192375774","127.0.0.1","127.0.0.1","TCP","460","8080  >  51798 [PSH, ACK] Seq=12355 Ack=11165 Win=84096 Len=394 TSval=2706785112 TSecr=2706785110"
"485","16.192408739","127.0.0.1","127.0.0.1","TCP","66","51798  >  8080 [ACK] Seq=11165 Ack=12749 Win=77568 Len=0 TSval=2706785112 TSecr=2706785112"
"486","16.193515090","127.0.0.1","127.0.0.1","TCP","494","8080  >  51780 [PSH, ACK] Seq=11409 Ack=11128 Win=87296 Len=428 TSval=2706785113 TSecr=2706785110"
"487","16.194912678","127.0.0.1","127.0.0.1","TCP","66","51780  >  8080 [ACK] Seq=11128 Ack=11837 Win=73600 Len=0 TSval=2706785115 TSecr=2706785111"
"488","16.197707576","127.0.0.1","127.0.0.1","TCP","487","51768  >  8080 [PSH, ACK] Seq=10324 Ack=12889 Win=77696 Len=421 TSval=2706785118 TSecr=2706784115"
"489","16.197738585","127.0.0.1","127.0.0.1","TCP","66","8080  >  51768 [ACK] Seq=12889 Ack=10745 Win=87296 Len=0 TSval=2706785118 TSecr=2706785118"
"490","16.198854714","127.0.0.1","127.0.0.1","TCP","494","8080  >  51794 [PSH, ACK] Seq=10645 Ack=10876 Win=87296 Len=428 TSval=2706785119 TSecr=2706785110"
"491","16.198883768","127.0.0.1","127.0.0.1","TCP","66","51794  >  8080 [ACK] Seq=10876 Ack=11073 Win=74624 Len=0 TSval=2706785119 TSecr=2706785119"
"492","17.191710886","127.0.0.1","127.0.0.1","TCP","421","51798  >  8080 [PSH, ACK] Seq=11165 Ack=12749 Win=77696 Len=355 TSval=2706786112 TSecr=2706785112"
"493","17.191915240","127.0.0.1","127.0.0.1","TCP","487","51776  >  8080 [PSH, ACK] Seq=11101 Ack=12743 Win=77696 Len=421 TSval=2706786112 TSecr=2706785109"
"494","17.191938009","127.0.0.1","127.0.0.1","TCP","66","8080  >  51776 [ACK] Seq=12743 Ack=11522 Win=87296 Len=0 TSval=2706786112 TSecr=2706786112"
"495","17.192013646","127.0.0.1","127.0.0.1","TCP","453","51780  >  8080 [PSH, ACK] Seq=11128 Ack=11837 Win=73600 Len=387 TSval=2706786112 TSecr=2706785111"
"496","17.192196071","127.0.0.1","127.0.0.1","TCP","421","51794  >  8080 [PSH, ACK] Seq=10876 Ack=11073 Win=74624 Len=355 TSval=2706786112 TSecr=2706785119"
"497","17.192889453","127.0.0.1","127.0.0.1","TCP","428","8080  >  51780 [PSH, ACK] Seq=11837 Ack=11515 Win=87296 Len=362 TSval=2706786113 TSecr=2706786112"
"498","17.193677189","127.0.0.1","127.0.0.1","TCP","494","8080  >  51794 [PSH, ACK] Seq=11073 Ack=11231 Win=87296 Len=428 TSval=2706786114 TSecr=2706786112"
"499","17.193704357","127.0.0.1","127.0.0.1","TCP","66","51794  >  8080 [ACK] Seq=11231 Ack=11501 Win=74240 Len=0 TSval=2706786114 TSecr=2706786114"
"500","17.194314209","127.0.0.1","127.0.0.1","TCP","460","8080  >  51768 [PSH, ACK] Seq=12889 Ack=10745 Win=87296 Len=394 TSval=2706786114 TSecr=2706785118"
"501","17.195383056","127.0.0.1","127.0.0.1","TCP","428","8080  >  51780 [PSH, ACK] Seq=12199 Ack=11515 Win=87296 Len=362 TSval=2706786115 TSecr=2706786112"
"502","17.195508979","127.0.0.1","127.0.0.1","TCP","66","51780  >  8080 [ACK] Seq=11515 Ack=12561 Win=72960 Len=0 TSval=2706786115 TSecr=2706786113"
"503","17.199734429","127.0.0.1","127.0.0.1","TCP","487","51768  >  8080 [PSH, ACK] Seq=10745 Ack=13283 Win=77696 Len=421 TSval=2706786120 TSecr=2706786114"
"504","17.199766416","127.0.0.1","127.0.0.1","TCP","66","8080  >  51768 [ACK] Seq=13283 Ack=11166 Win=87296 Len=0 TSval=2706786120 TSecr=2706786120"
"505","17.200678749","127.0.0.1","127.0.0.1","TCP","494","8080  >  51794 [PSH, ACK] Seq=11501 Ack=11231 Win=87296 Len=428 TSval=2706786121 TSecr=2706786114"
"506","17.200707384","127.0.0.1","127.0.0.1","TCP","66","51794  >  8080 [ACK] Seq=11231 Ack=11929 Win=73856 Len=0 TSval=2706786121 TSecr=2706786121"
"507","17.232942289","127.0.0.1","127.0.0.1","TCP","66","8080  >  51798 [ACK] Seq=12749 Ack=11520 Win=83840 Len=0 TSval=2706786153 TSecr=2706786112"
"508","18.193869458","127.0.0.1","127.0.0.1","TCP","453","51776  >  8080 [PSH, ACK] Seq=11522 Ack=12743 Win=77696 Len=387 TSval=2706787114 TSecr=2706786112"
"509","18.193891039","127.0.0.1","127.0.0.1","TCP","66","8080  >  51776 [ACK] Seq=12743 Ack=11909 Win=87296 Len=0 TSval=2706787114 TSecr=2706787114"
"510","18.193922956","127.0.0.1","127.0.0.1","TCP","453","51798  >  8080 [PSH, ACK] Seq=11520 Ack=12749 Win=77696 Len=387 TSval=2706787114 TSecr=2706786153"
"511","18.193934829","127.0.0.1","127.0.0.1","TCP","487","51780  >  8080 [PSH, ACK] Seq=11515 Ack=12561 Win=72960 Len=421 TSval=2706787114 TSecr=2706786113"
"512","18.193940696","127.0.0.1","127.0.0.1","TCP","66","8080  >  51798 [ACK] Seq=12749 Ack=11907 Win=83456 Len=0 TSval=2706787114 TSecr=2706787114"
"513","18.194381392","127.0.0.1","127.0.0.1","TCP","421","51794  >  8080 [PSH, ACK] Seq=11231 Ack=11929 Win=73856 Len=355 TSval=2706787114 TSecr=2706786121"
"514","18.194702661","127.0.0.1","127.0.0.1","TCP","460","8080  >  51768 [PSH, ACK] Seq=13283 Ack=11166 Win=87296 Len=394 TSval=2706787115 TSecr=2706786120"
"515","18.195360912","127.0.0.1","127.0.0.1","TCP","460","8080  >  51794 [PSH, ACK] Seq=11929 Ack=11586 Win=87296 Len=394 TSval=2706787115 TSecr=2706787114"
"516","18.195387103","127.0.0.1","127.0.0.1","TCP","66","51794  >  8080 [ACK] Seq=11586 Ack=12323 Win=73472 Len=0 TSval=2706787115 TSecr=2706787115"
"517","18.196036345","127.0.0.1","127.0.0.1","TCP","494","8080  >  51794 [PSH, ACK] Seq=12323 Ack=11586 Win=87296 Len=428 TSval=2706787116 TSecr=2706787115"
"518","18.196060719","127.0.0.1","127.0.0.1","TCP","66","51794  >  8080 [ACK] Seq=11586 Ack=12751 Win=73088 Len=0 TSval=2706787116 TSecr=2706787116"
"519","18.196721206","127.0.0.1","127.0.0.1","TCP","428","8080  >  51768 [PSH, ACK] Seq=13677 Ack=11166 Win=87296 Len=362 TSval=2706787117 TSecr=2706786120"
"520","18.196817586","127.0.0.1","127.0.0.1","TCP","66","51768  >  8080 [ACK] Seq=11166 Ack=14039 Win=77696 Len=0 TSval=2706787117 TSecr=2706787115"
"521","18.201571104","127.0.0.1","127.0.0.1","TCP","421","51768  >  8080 [PSH, ACK] Seq=11166 Ack=14039 Win=77696 Len=355 TSval=2706787121 TSecr=2706787115"
"522","18.201603999","127.0.0.1","127.0.0.1","TCP","66","8080  >  51768 [ACK] Seq=14039 Ack=11521 Win=87296 Len=0 TSval=2706787121 TSecr=2706787121"
"523","18.202515774","127.0.0.1","127.0.0.1","TCP","428","8080  >  51776 [PSH, ACK] Seq=12743 Ack=11909 Win=87296 Len=362 TSval=2706787122 TSecr=2706787114"
"524","18.236728156","127.0.0.1","127.0.0.1","TCP","66","8080  >  51780 [ACK] Seq=12561 Ack=11936 Win=87296 Len=0 TSval=2706787157 TSecr=2706787114"
"525","18.244719014","127.0.0.1","127.0.0.1","TCP","66","51776  >  8080 [ACK] Seq=11909 Ack=13105 Win=77696 Len=0 TSval=2706787165 TSecr=2706787122"
"526","19.197254855","127.0.0.1","127.0.0.1","TCP","487","51780  >  8080 [PSH, ACK] Seq=11936 Ack=12561 Win=72960 Len=421 TSval=2706788117 TSecr=2706787157"
"527","19.197254855","127.0.0.1","127.0.0.1","TCP","421","51798  >  8080 [PSH, ACK] Seq=11907 Ack=12749 Win=77696 Len=355 TSval=2706788117 TSecr=2706787114"
"528","19.197287471","127.0.0.1","127.0.0.1","TCP","66","8080  >  51780 [ACK] Seq=12561 Ack=12357 Win=87296 Len=0 TSval=2706788117 TSecr=2706788117"
"529","19.197289357","127.0.0.1","127.0.0.1","TCP","66","8080  >  51798 [ACK] Seq=12749 Ack=12262 Win=83200 Len=0 TSval=2706788117 TSecr=2706788117"
"530","19.197400125","127.0.0.1","127.0.0.1","TCP","389","51794  >  8080 [PSH, ACK] Seq=11586 Ack=12751 Win=73088 Len=323 TSval=2706788117 TSecr=2706787116"
"531","19.197422544","127.0.0.1","127.0.0.1","TCP","421","51776  >  8080 [PSH, ACK] Seq=11909 Ack=13105 Win=77696 Len=355 TSval=2706788117 TSecr=2706787122"
"532","19.198177874","127.0.0.1","127.0.0.1","TCP","494","8080  >  51768 [PSH, ACK] Seq=14039 Ack=11521 Win=87296 Len=428 TSval=2706788118 TSecr=2706787121"
"533","19.198913789","127.0.0.1","127.0.0.1","TCP","428","8080  >  51780 [PSH, ACK] Seq=12561 Ack=12357 Win=87296 Len=362 TSval=2706788119 TSecr=2706788117"
"534","19.199682878","127.0.0.1","127.0.0.1","TCP","396","8080  >  51776 [PSH, ACK] Seq=13105 Ack=12264 Win=87296 Len=330 TSval=2706788120 TSecr=2706788117"
"535","19.199716192","127.0.0.1","127.0.0.1","TCP","66","51776  >  8080 [ACK] Seq=12264 Ack=13435 Win=77696 Len=0 TSval=2706788120 TSecr=2706788120"
"536","19.200888194","127.0.0.1","127.0.0.1","TCP","428","8080  >  51768 [PSH, ACK] Seq=14467 Ack=11521 Win=87296 Len=362 TSval=2706788121 TSecr=2706787121"
"537","19.201007692","127.0.0.1","127.0.0.1","TCP","66","51768  >  8080 [ACK] Seq=11521 Ack=14829 Win=77696 Len=0 TSval=2706788121 TSecr=2706788118"
"538","19.203835624","127.0.0.1","127.0.0.1","TCP","421","51768  >  8080 [PSH, ACK] Seq=11521 Ack=14829 Win=77696 Len=355 TSval=2706788124 TSecr=2706788118"
"539","19.203867890","127.0.0.1","127.0.0.1","TCP","66","8080  >  51768 [ACK] Seq=14829 Ack=11876 Win=87296 Len=0 TSval=2706788124 TSecr=2706788124"
"540","19.204889315","127.0.0.1","127.0.0.1","TCP","428","8080  >  51794 [PSH, ACK] Seq=12751 Ack=11909 Win=87296 Len=362 TSval=2706788125 TSecr=2706788117"
"541","19.204918229","127.0.0.1","127.0.0.1","TCP","66","51794  >  8080 [ACK] Seq=11909 Ack=13113 Win=72832 Len=0 TSval=2706788125 TSecr=2706788125"
"542","19.240672561","127.0.0.1","127.0.0.1","TCP","66","51780  >  8080 [ACK] Seq=12357 Ack=12923 Win=72704 Len=0 TSval=2706788161 TSecr=2706788119"
"543","20.086365778","127.0.0.1","127.0.0.1","TCP","90","8080  >  53150 [PSH, ACK] Seq=1 Ack=45 Win=512 Len=24 TSval=2706789006 TSecr=2706769004"
