"No.","Time","Source","Destination","Protocol","Length","Info"
"167402","593.265305090","127.0.0.1","127.0.0.1","TCP","66","51362  >  4444 [ACK] Seq=5164 Ack=6171 Win=80640 Len=0 TSval=2062395660 TSecr=2062395660"
"167414","593.400347742","127.0.0.1","127.0.0.1","TCP","66","4444  >  51354 [ACK] Seq=14171 Ack=12623 Win=97792 Len=0 TSval=2062395795 TSecr=2062395795"
"167458","593.573324126","127.0.0.1","127.0.0.1","TCP","66","4444  >  51354 [ACK] Seq=14171 Ack=13194 Win=97792 Len=0 TSval=2062395968 TSecr=2062395968"
"167504","593.585344299","127.0.0.1","127.0.0.1","TCP","66","51362  >  4444 [ACK] Seq=5164 Ack=6643 Win=80640 Len=0 TSval=2062395980 TSecr=2062395980"
"167506","593.585519461","127.0.0.1","127.0.0.1","TCP","66","51362  >  4444 [ACK] Seq=5164 Ack=6742 Win=80640 Len=0 TSval=2062395980 TSecr=2062395980"
"167508","593.585744629","127.0.0.1","127.0.0.1","TCP","66","51354  >  4444 [ACK] Seq=13194 Ack=14249 Win=91264 Len=0 TSval=2062395980 TSecr=2062395980"
"167555","593.745889284","127.0.0.1","127.0.0.1","TCP","66","4444  >  51362 [ACK] Seq=6742 Ack=5232 Win=61952 Len=0 TSval=2062396141 TSecr=2062396100"
"167572","593.999699475","127.0.0.1","127.0.0.1","TCP","66","4444  >  51390 [ACK] Seq=12007 Ack=7718 Win=59904 Len=0 TSval=2062396394 TSecr=2062396394"
"167618","594.010683832","127.0.0.1","127.0.0.1","TCP","66","51424  >  4444 [ACK] Seq=7790 Ack=9817 Win=80640 Len=0 TSval=2062396405 TSecr=2062396405"
"167620","594.010779235","127.0.0.1","127.0.0.1","TCP","66","51424  >  4444 [ACK] Seq=7790 Ack=9917 Win=80640 Len=0 TSval=2062396405 TSecr=2062396405"
"167622","594.010954467","127.0.0.1","127.0.0.1","TCP","66","51390  >  4444 [ACK] Seq=7718 Ack=12085 Win=91264 Len=0 TSval=2062396406 TSecr=2062396406"
"167649","594.147261386","127.0.0.1","127.0.0.1","TCP","66","4444  >  51424 [ACK] Seq=9917 Ack=7859 Win=59904 Len=0 TSval=2062396542 TSecr=2062396542"
"167691","594.367883979","127.0.0.1","127.0.0.1","TCP","66","4444  >  51424 [ACK] Seq=9917 Ack=8430 Win=59392 Len=0 TSval=2062396763 TSecr=2062396762"
"167737","594.379187511","127.0.0.1","127.0.0.1","TCP","66","51390  >  4444 [ACK] Seq=7718 Ack=12558 Win=91264 Len=0 TSval=2062396774 TSecr=2062396774"
"167739","594.379282774","127.0.0.1","127.0.0.1","TCP","66","51390  >  4444 [ACK] Seq=7718 Ack=12657 Win=91264 Len=0 TSval=2062396774 TSecr=2062396774"
"167741","594.379425879","127.0.0.1","127.0.0.1","TCP","66","51424  >  4444 [ACK] Seq=8430 Ack=9995 Win=80640 Len=0 TSval=2062396774 TSecr=2062396774"
"167786","594.587831975","127.0.0.1","127.0.0.1","TCP","66","4444  >  51390 [ACK] Seq=12657 Ack=7787 Win=59904 Len=0 TSval=2062396983 TSecr=2062396942"
"167808","594.837341829","127.0.0.1","127.0.0.1","TCP","66","4444  >  51468 [ACK] Seq=9342 Ack=10558 Win=97792 Len=0 TSval=2062397232 TSecr=2062397232"
"167854","594.849851729","127.0.0.1","127.0.0.1","TCP","66","51476  >  4444 [ACK] Seq=15036 Ack=10472 Win=80640 Len=0 TSval=2062397245 TSecr=2062397244"
"167856","594.850039044","127.0.0.1","127.0.0.1","TCP","66","51476  >  4444 [ACK] Seq=15036 Ack=10572 Win=80640 Len=0 TSval=2062397245 TSecr=2062397245"
"167858","594.850255063","127.0.0.1","127.0.0.1","TCP","66","51468  >  4444 [ACK] Seq=10558 Ack=9420 Win=80640 Len=0 TSval=2062397245 TSecr=2062397245"
"167875","594.986837645","127.0.0.1","127.0.0.1","TCP","66","4444  >  51476 [ACK] Seq=10572 Ack=15104 Win=96768 Len=0 TSval=2062397381 TSecr=2062397381"
"167928","595.239657487","127.0.0.1","127.0.0.1","TCP","66","4444  >  51476 [ACK] Seq=10572 Ack=15674 Win=96256 Len=0 TSval=2062397634 TSecr=2062397634"
"167974","595.252176047","127.0.0.1","127.0.0.1","TCP","66","51468  >  4444 [ACK] Seq=10558 Ack=9893 Win=80640 Len=0 TSval=2062397647 TSecr=2062397647"
"167976","595.252349882","127.0.0.1","127.0.0.1","TCP","66","51468  >  4444 [ACK] Seq=10558 Ack=9993 Win=80640 Len=0 TSval=2062397647 TSecr=2062397647"
"167978","595.252553050","127.0.0.1","127.0.0.1","TCP","66","51476  >  4444 [ACK] Seq=15674 Ack=10650 Win=80640 Len=0 TSval=2062397647 TSecr=2062397647"
"168022","595.449855780","127.0.0.1","127.0.0.1","TCP","66","4444  >  51468 [ACK] Seq=9993 Ack=10627 Win=97792 Len=0 TSval=2062397845 TSecr=2062397804"
"168049","595.716524449","127.0.0.1","127.0.0.1","TCP","66","4444  >  51478 [ACK] Seq=14544 Ack=13485 Win=55296 Len=0 TSval=2062398111 TSecr=2062398111"
"168096","595.729847860","127.0.0.1","127.0.0.1","TCP","66","51492  >  4444 [ACK] Seq=12892 Ack=15019 Win=80640 Len=0 TSval=2062398124 TSecr=2062398124"
"168098","595.730033149","127.0.0.1","127.0.0.1","TCP","66","51492  >  4444 [ACK] Seq=12892 Ack=15119 Win=80640 Len=0 TSval=2062398125 TSecr=2062398125"
"168100","595.730244768","127.0.0.1","127.0.0.1","TCP","66","51478  >  4444 [ACK] Seq=13485 Ack=14622 Win=80640 Len=0 TSval=2062398125 TSecr=2062398125"
"168143","595.918873281","127.0.0.1","127.0.0.1","TCP","66","4444  >  51492 [ACK] Seq=15119 Ack=12961 Win=55808 Len=0 TSval=2062398314 TSecr=2062398273"
"168161","596.191563245","127.0.0.1","127.0.0.1","TCP","66","4444  >  51492 [ACK] Seq=15119 Ack=13531 Win=55296 Len=0 TSval=2062398586 TSecr=2062398586"
"168225","596.203153476","127.0.0.1","127.0.0.1","TCP","66","51478  >  4444 [ACK] Seq=13485 Ack=15094 Win=80640 Len=0 TSval=2062398598 TSecr=2062398598"
"168227","596.203327031","127.0.0.1","127.0.0.1","TCP","66","51478  >  4444 [ACK] Seq=13485 Ack=15194 Win=80640 Len=0 TSval=2062398598 TSecr=2062398598"
"168229","596.203536066","127.0.0.1","127.0.0.1","TCP","66","51492  >  4444 [ACK] Seq=13531 Ack=15197 Win=80640 Len=0 TSval=2062398598 TSecr=2062398598"
"168268","596.363861820","127.0.0.1","127.0.0.1","TCP","66","4444  >  51478 [ACK] Seq=15194 Ack=13553 Win=55296 Len=0 TSval=2062398759 TSecr=2062398718"
"168329","596.589546509","127.0.0.1","127.0.0.1","TCP","66","51508  >  4444 [ACK] Seq=14171 Ack=16318 Win=80640 Len=0 TSval=2062398984 TSecr=2062398984"
"168331","596.589729563","127.0.0.1","127.0.0.1","TCP","66","51508  >  4444 [ACK] Seq=14171 Ack=16417 Win=80640 Len=0 TSval=2062398984 TSecr=2062398984"
"168333","596.590033512","127.0.0.1","127.0.0.1","TCP","66","51498  >  4444 [ACK] Seq=14738 Ack=15920 Win=80640 Len=0 TSval=2062398985 TSecr=2062398985"
"168360","596.745908071","127.0.0.1","127.0.0.1","TCP","66","4444  >  51508 [ACK] Seq=16417 Ack=14240 Win=54784 Len=0 TSval=2062399141 TSecr=2062399140"
"168404","596.923133668","127.0.0.1","127.0.0.1","TCP","66","4444  >  51508 [ACK] Seq=16417 Ack=14810 Win=54272 Len=0 TSval=2062399318 TSecr=2062399318"
"168450","596.935093568","127.0.0.1","127.0.0.1","TCP","66","51498  >  4444 [ACK] Seq=14738 Ack=16392 Win=80640 Len=0 TSval=2062399330 TSecr=2062399330"
"168452","596.935251130","127.0.0.1","127.0.0.1","TCP","66","51498  >  4444 [ACK] Seq=14738 Ack=16491 Win=80640 Len=0 TSval=2062399330 TSecr=2062399330"
"168454","596.935441168","127.0.0.1","127.0.0.1","TCP","66","51508  >  4444 [ACK] Seq=14810 Ack=16495 Win=80640 Len=0 TSval=2062399330 TSecr=2062399330"
"168498","597.139846547","127.0.0.1","127.0.0.1","TCP","66","4444  >  51498 [ACK] Seq=16491 Ack=14806 Win=54272 Len=0 TSval=2062399535 TSecr=2062399494"
"168568","597.382071676","127.0.0.1","127.0.0.1","TCP","66","51518  >  4444 [ACK] Seq=10632 Ack=12123 Win=91264 Len=0 TSval=2062399777 TSecr=2062399777"
"168570","597.382141447","127.0.0.1","127.0.0.1","TCP","66","51518  >  4444 [ACK] Seq=10632 Ack=12222 Win=91264 Len=0 TSval=2062399777 TSecr=2062399777"
"168572","597.382238736","127.0.0.1","127.0.0.1","TCP","66","51524  >  4444 [ACK] Seq=9633 Ack=12378 Win=91264 Len=0 TSval=2062399777 TSecr=2062399777"
"168589","597.543491423","127.0.0.1","127.0.0.1","TCP","66","4444  >  51518 [ACK] Seq=12222 Ack=10700 Win=95232 Len=0 TSval=2062399938 TSecr=2062399938"
"168642","597.790017728","127.0.0.1","127.0.0.1","TCP","66","4444  >  51518 [ACK] Seq=12222 Ack=11271 Win=94720 Len=0 TSval=2062400185 TSecr=2062400185"
"168688","597.802618282","127.0.0.1","127.0.0.1","TCP","66","51524  >  4444 [ACK] Seq=9633 Ack=12850 Win=91264 Len=0 TSval=2062400197 TSecr=2062400197"
"168690","597.802822428","127.0.0.1","127.0.0.1","TCP","66","51524  >  4444 [ACK] Seq=9633 Ack=12950 Win=91264 Len=0 TSval=2062400197 TSecr=2062400197"
"168692","597.803053812","127.0.0.1","127.0.0.1","TCP","66","51518  >  4444 [ACK] Seq=11271 Ack=12300 Win=91264 Len=0 TSval=2062400198 TSecr=2062400198"
"168738","597.988843067","127.0.0.1","127.0.0.1","TCP","66","4444  >  51524 [ACK] Seq=12950 Ack=9701 Win=58368 Len=0 TSval=2062400384 TSecr=2062400343"
"168799","598.197906370","127.0.0.1","127.0.0.1","TCP","66","51576  >  4444 [ACK] Seq=7794 Ack=11473 Win=91264 Len=0 TSval=2062400593 TSecr=2062400593"
"168801","598.198096548","127.0.0.1","127.0.0.1","TCP","66","51576  >  4444 [ACK] Seq=7794 Ack=11572 Win=91264 Len=0 TSval=2062400593 TSecr=2062400593"
"168803","598.198330725","127.0.0.1","127.0.0.1","TCP","66","51590  >  4444 [ACK] Seq=13406 Ack=11727 Win=91264 Len=0 TSval=2062400593 TSecr=2062400593"
"168815","598.347357487","127.0.0.1","127.0.0.1","TCP","66","4444  >  51576 [ACK] Seq=11572 Ack=7863 Win=59904 Len=0 TSval=2062400742 TSecr=2062400742"
"168862","598.581861104","127.0.0.1","127.0.0.1","TCP","66","4444  >  51576 [ACK] Seq=11572 Ack=8434 Win=59392 Len=0 TSval=2062400977 TSecr=2062400976"
"168908","598.594994757","127.0.0.1","127.0.0.1","TCP","66","51590  >  4444 [ACK] Seq=13406 Ack=12199 Win=91264 Len=0 TSval=2062400990 TSecr=2062400990"
"168910","598.595172642","127.0.0.1","127.0.0.1","TCP","66","51590  >  4444 [ACK] Seq=13406 Ack=12299 Win=91264 Len=0 TSval=2062400990 TSecr=2062400990"
"168912","598.595381538","127.0.0.1","127.0.0.1","TCP","66","51576  >  4444 [ACK] Seq=8434 Ack=11650 Win=91264 Len=0 TSval=2062400990 TSecr=2062400990"
"168976","598.793853760","127.0.0.1","127.0.0.1","TCP","66","4444  >  51590 [ACK] Seq=12299 Ack=13474 Win=97792 Len=0 TSval=2062401189 TSecr=2062401148"
"168992","598.994391328","127.0.0.1","127.0.0.1","TCP","66","4444  >  51618 [ACK] Seq=9344 Ack=10568 Win=97792 Len=0 TSval=2062401389 TSecr=2062401389"
"169038","599.007041050","127.0.0.1","127.0.0.1","TCP","66","51610  >  4444 [ACK] Seq=7156 Ack=12480 Win=91264 Len=0 TSval=2062401402 TSecr=2062401402"
"169040","599.007205946","127.0.0.1","127.0.0.1","TCP","66","51610  >  4444 [ACK] Seq=7156 Ack=12579 Win=91264 Len=0 TSval=2062401402 TSecr=2062401402"
"169042","599.007416307","127.0.0.1","127.0.0.1","TCP","66","51618  >  4444 [ACK] Seq=10568 Ack=9422 Win=80640 Len=0 TSval=2062401402 TSecr=2062401402"
"169055","599.134130108","127.0.0.1","127.0.0.1","TCP","66","4444  >  51610 [ACK] Seq=12579 Ack=7224 Win=60416 Len=0 TSval=2062401529 TSecr=2062401529"
"169108","599.407412257","127.0.0.1","127.0.0.1","TCP","66","4444  >  51610 [ACK] Seq=12579 Ack=7794 Win=59904 Len=0 TSval=2062401802 TSecr=2062401802"
"169154","599.419759007","127.0.0.1","127.0.0.1","TCP","66","51618  >  4444 [ACK] Seq=10568 Ack=9895 Win=80640 Len=0 TSval=2062401814 TSecr=2062401814"
"169156","599.419977960","127.0.0.1","127.0.0.1","TCP","66","51618  >  4444 [ACK] Seq=10568 Ack=9994 Win=80640 Len=0 TSval=2062401815 TSecr=2062401815"
"169158","599.420187204","127.0.0.1","127.0.0.1","TCP","66","51610  >  4444 [ACK] Seq=7794 Ack=12657 Win=91264 Len=0 TSval=2062401815 TSecr=2062401815"
"169202","599.615874855","127.0.0.1","127.0.0.1","TCP","66","4444  >  51618 [ACK] Seq=9994 Ack=10637 Win=97792 Len=0 TSval=2062402011 TSecr=2062401970"
"169228","599.829471205","127.0.0.1","127.0.0.1","TCP","66","4444  >  51714 [ACK] Seq=7391 Ack=8645 Win=97792 Len=0 TSval=2062402224 TSecr=2062402224"
"169275","599.841116750","127.0.0.1","127.0.0.1","TCP","66","51694  >  4444 [ACK] Seq=11904 Ack=11768 Win=80640 Len=0 TSval=2062402236 TSecr=2062402236"
"169277","599.841300642","127.0.0.1","127.0.0.1","TCP","66","51694  >  4444 [ACK] Seq=11904 Ack=11867 Win=80640 Len=0 TSval=2062402236 TSecr=2062402236"
"169279","599.841526928","127.0.0.1","127.0.0.1","TCP","66","51714  >  4444 [ACK] Seq=8645 Ack=7469 Win=80640 Len=0 TSval=2062402236 TSecr=2062402236"
"169323","600.053836662","127.0.0.1","127.0.0.1","TCP","66","4444  >  51694 [ACK] Seq=11867 Ack=11973 Win=97792 Len=0 TSval=2062402449 TSecr=2062402408"
"169352","600.337305092","127.0.0.1","127.0.0.1","TCP","66","4444  >  51694 [ACK] Seq=11867 Ack=12542 Win=97792 Len=0 TSval=2062402732 TSecr=2062402732"
"169398","600.350343132","127.0.0.1","127.0.0.1","TCP","66","51714  >  4444 [ACK] Seq=8645 Ack=7942 Win=80640 Len=0 TSval=2062402745 TSecr=2062402745"
"169400","600.350512986","127.0.0.1","127.0.0.1","TCP","66","51714  >  4444 [ACK] Seq=8645 Ack=8042 Win=80640 Len=0 TSval=2062402745 TSecr=2062402745"
"169402","600.350723837","127.0.0.1","127.0.0.1","TCP","66","51694  >  4444 [ACK] Seq=12542 Ack=11945 Win=80640 Len=0 TSval=2062402745 TSecr=2062402745"
"169446","600.519835344","127.0.0.1","127.0.0.1","TCP","66","4444  >  51714 [ACK] Seq=8042 Ack=8714 Win=97792 Len=0 TSval=2062402915 TSecr=2062402874"
"169470","600.837943790","127.0.0.1","127.0.0.1","TCP","66","4444  >  51744 [ACK] Seq=9341 Ack=8361 Win=59392 Len=0 TSval=2062403233 TSecr=2062403233"
"169516","600.849564471","127.0.0.1","127.0.0.1","TCP","66","51750  >  4444 [ACK] Seq=10921 Ack=8517 Win=80640 Len=0 TSval=2062403244 TSecr=2062403244"
"169518","600.849768059","127.0.0.1","127.0.0.1","TCP","66","51750  >  4444 [ACK] Seq=10921 Ack=8617 Win=80640 Len=0 TSval=2062403244 TSecr=2062403244"
"169520","600.850042116","127.0.0.1","127.0.0.1","TCP","66","51744  >  4444 [ACK] Seq=8361 Ack=9419 Win=80640 Len=0 TSval=2062403245 TSecr=2062403245"
"169533","601.010663857","127.0.0.1","127.0.0.1","TCP","66","4444  >  51750 [ACK] Seq=8617 Ack=10990 Win=96256 Len=0 TSval=2062403405 TSecr=2062403405"
"169602","601.371757236","127.0.0.1","127.0.0.1","TCP","66","4444  >  51750 [ACK] Seq=8617 Ack=11560 Win=95744 Len=0 TSval=2062403766 TSecr=2062403766"
"169649","601.384247860","127.0.0.1","127.0.0.1","TCP","66","51744  >  4444 [ACK] Seq=8361 Ack=9891 Win=80640 Len=0 TSval=2062403779 TSecr=2062403779"
"169651","601.384413873","127.0.0.1","127.0.0.1","TCP","66","51744  >  4444 [ACK] Seq=8361 Ack=9990 Win=80640 Len=0 TSval=2062403779 TSecr=2062403779"
"169653","601.384602165","127.0.0.1","127.0.0.1","TCP","66","51750  >  4444 [ACK] Seq=11560 Ack=8695 Win=80640 Len=0 TSval=2062403779 TSecr=2062403779"
"169697","601.597859995","127.0.0.1","127.0.0.1","TCP","66","4444  >  51744 [ACK] Seq=9990 Ack=8429 Win=59392 Len=0 TSval=2062403993 TSecr=2062403952"
"169769","601.888662527","127.0.0.1","127.0.0.1","TCP","66","51782  >  4444 [ACK] Seq=10343 Ack=12425 Win=80640 Len=0 TSval=2062404283 TSecr=2062404283"
"169771","601.888854102","127.0.0.1","127.0.0.1","TCP","66","51782  >  4444 [ACK] Seq=10343 Ack=12524 Win=80640 Len=0 TSval=2062404284 TSecr=2062404283"
"169773","601.889091771","127.0.0.1","127.0.0.1","TCP","66","51776  >  4444 [ACK] Seq=12846 Ack=13974 Win=80640 Len=0 TSval=2062404284 TSecr=2062404284"
"169786","602.054048631","127.0.0.1","127.0.0.1","TCP","66","4444  >  51782 [ACK] Seq=12524 Ack=10412 Win=57856 Len=0 TSval=2062404449 TSecr=2062404449"
"169847","602.383845923","127.0.0.1","127.0.0.1","TCP","66","4444  >  51782 [ACK] Seq=12524 Ack=10981 Win=57344 Len=0 TSval=2062404778 TSecr=2062404778"
"169893","602.397099982","127.0.0.1","127.0.0.1","TCP","66","51776  >  4444 [ACK] Seq=12846 Ack=14446 Win=80640 Len=0 TSval=2062404792 TSecr=2062404792"
"169895","602.397272001","127.0.0.1","127.0.0.1","TCP","66","51776  >  4444 [ACK] Seq=12846 Ack=14545 Win=80640 Len=0 TSval=2062404792 TSecr=2062404792"
"169897","602.397539004","127.0.0.1","127.0.0.1","TCP","66","51782  >  4444 [ACK] Seq=10981 Ack=12602 Win=80640 Len=0 TSval=2062404792 TSecr=2062404792"
"169936","602.563911476","127.0.0.1","127.0.0.1","TCP","66","4444  >  51776 [ACK] Seq=14545 Ack=12914 Win=55808 Len=0 TSval=2062404959 TSecr=2062404918"
"170002","602.805469272","127.0.0.1","127.0.0.1","TCP","66","51808  >  4444 [ACK] Seq=7797 Ack=9821 Win=80640 Len=0 TSval=2062405200 TSecr=2062405200"
"170004","602.805654980","127.0.0.1","127.0.0.1","TCP","66","51808  >  4444 [ACK] Seq=7797 Ack=9920 Win=80640 Len=0 TSval=2062405200 TSecr=2062405200"
"170006","602.805924148","127.0.0.1","127.0.0.1","TCP","66","51810  >  4444 [ACK] Seq=7730 Ack=8775 Win=80640 Len=0 TSval=2062405201 TSecr=2062405201"
"170060","603.005875888","127.0.0.1","127.0.0.1","TCP","66","4444  >  51808 [ACK] Seq=9920 Ack=7866 Win=59904 Len=0 TSval=2062405401 TSecr=2062405360"
"170082","603.315027190","127.0.0.1","127.0.0.1","TCP","66","4444  >  51808 [ACK] Seq=9920 Ack=8436 Win=59392 Len=0 TSval=2062405710 TSecr=2062405710"
"170128","603.327481846","127.0.0.1","127.0.0.1","TCP","66","51810  >  4444 [ACK] Seq=7730 Ack=9248 Win=80640 Len=0 TSval=2062405722 TSecr=2062405722"
"170130","603.327645833","127.0.0.1","127.0.0.1","TCP","66","51810  >  4444 [ACK] Seq=7730 Ack=9347 Win=80640 Len=0 TSval=2062405722 TSecr=2062405722"
"170132","603.327860316","127.0.0.1","127.0.0.1","TCP","66","51808  >  4444 [ACK] Seq=8436 Ack=9998 Win=80640 Len=0 TSval=2062405723 TSecr=2062405722"
"170184","603.521869890","127.0.0.1","127.0.0.1","TCP","66","4444  >  51810 [ACK] Seq=9347 Ack=7799 Win=59904 Len=0 TSval=2062405917 TSecr=2062405876"
"170197","603.676043046","127.0.0.1","127.0.0.1","TCP","66","4444  >  45870 [ACK] Seq=14546 Ack=13465 Win=55296 Len=0 TSval=2062406071 TSecr=2062406071"
"170243","603.689250451","127.0.0.1","127.0.0.1","TCP","66","45882  >  4444 [ACK] Seq=12915 Ack=15022 Win=80640 Len=0 TSval=2062406084 TSecr=2062406084"
"170245","603.689423238","127.0.0.1","127.0.0.1","TCP","66","45882  >  4444 [ACK] Seq=12915 Ack=15122 Win=80640 Len=0 TSval=2062406084 TSecr=2062406084"
"170247","603.689634997","127.0.0.1","127.0.0.1","TCP","66","45870  >  4444 [ACK] Seq=13465 Ack=14624 Win=80640 Len=0 TSval=2062406084 TSecr=2062406084"
"170299","603.891883327","127.0.0.1","127.0.0.1","TCP","66","4444  >  45882 [ACK] Seq=15122 Ack=12983 Win=55808 Len=0 TSval=2062406287 TSecr=2062406246"
"170321","604.197759912","127.0.0.1","127.0.0.1","TCP","66","4444  >  45882 [ACK] Seq=15122 Ack=13554 Win=55296 Len=0 TSval=2062406592 TSecr=2062406592"
"170367","604.211177469","127.0.0.1","127.0.0.1","TCP","66","45870  >  4444 [ACK] Seq=13465 Ack=15096 Win=80640 Len=0 TSval=2062406606 TSecr=2062406606"
"170369","604.211327209","127.0.0.1","127.0.0.1","TCP","66","45870  >  4444 [ACK] Seq=13465 Ack=15195 Win=80640 Len=0 TSval=2062406606 TSecr=2062406606"
"170371","604.211516968","127.0.0.1","127.0.0.1","TCP","66","45882  >  4444 [ACK] Seq=13554 Ack=15200 Win=80640 Len=0 TSval=2062406606 TSecr=2062406606"
"170425","604.420854747","127.0.0.1","127.0.0.1","TCP","66","4444  >  45870 [ACK] Seq=15195 Ack=13533 Win=55296 Len=0 TSval=2062406816 TSecr=2062406775"
"170440","604.548528376","127.0.0.1","127.0.0.1","TCP","66","4444  >  45904 [ACK] Seq=9999 Ack=8987 Win=58880 Len=0 TSval=2062406943 TSecr=2062406943"
"170486","604.561120618","127.0.0.1","127.0.0.1","TCP","66","45920  >  4444 [ACK] Seq=9696 Ack=11765 Win=80640 Len=0 TSval=2062406956 TSecr=2062406956"
"170488","604.561306047","127.0.0.1","127.0.0.1","TCP","66","45920  >  4444 [ACK] Seq=9696 Ack=11865 Win=80640 Len=0 TSval=2062406956 TSecr=2062406956"
"170490","604.561525139","127.0.0.1","127.0.0.1","TCP","66","45904  >  4444 [ACK] Seq=8987 Ack=10077 Win=80640 Len=0 TSval=2062406956 TSecr=2062406956"
"170531","604.738865485","127.0.0.1","127.0.0.1","TCP","66","4444  >  45920 [ACK] Seq=11865 Ack=9765 Win=58368 Len=0 TSval=2062407134 TSecr=2062407093"
"170553","604.898586693","127.0.0.1","127.0.0.1","TCP","66","4444  >  45920 [ACK] Seq=11865 Ack=10336 Win=57856 Len=0 TSval=2062407293 TSecr=2062407293"
"170599","604.911375190","127.0.0.1","127.0.0.1","TCP","66","45904  >  4444 [ACK] Seq=8987 Ack=10549 Win=80640 Len=0 TSval=2062407306 TSecr=2062407306"
"170601","604.911554472","127.0.0.1","127.0.0.1","TCP","66","45904  >  4444 [ACK] Seq=8987 Ack=10648 Win=80640 Len=0 TSval=2062407306 TSecr=2062407306"
"170603","604.911775590","127.0.0.1","127.0.0.1","TCP","66","45920  >  4444 [ACK] Seq=10336 Ack=11943 Win=80640 Len=0 TSval=2062407306 TSecr=2062407306"
"170647","605.117864841","127.0.0.1","127.0.0.1","TCP","66","4444  >  45904 [ACK] Seq=10648 Ack=9055 Win=58880 Len=0 TSval=2062407513 TSecr=2062407472"
"170722","605.436544729","127.0.0.1","127.0.0.1","TCP","66","45944  >  4444 [ACK] Seq=7794 Ack=9822 Win=80640 Len=0 TSval=2062407831 TSecr=2062407831"
"170724","605.436690279","127.0.0.1","127.0.0.1","TCP","66","45944  >  4444 [ACK] Seq=7794 Ack=9922 Win=80640 Len=0 TSval=2062407831 TSecr=2062407831"
"170726","605.436914050","127.0.0.1","127.0.0.1","TCP","66","45960  >  4444 [ACK] Seq=8355 Ack=9425 Win=80640 Len=0 TSval=2062407832 TSecr=2062407832"
"170746","605.625546893","127.0.0.1","127.0.0.1","TCP","66","4444  >  45944 [ACK] Seq=9922 Ack=7863 Win=59904 Len=0 TSval=2062408020 TSecr=2062408020"
"170788","605.866141438","127.0.0.1","127.0.0.1","TCP","66","4444  >  45944 [ACK] Seq=9922 Ack=8433 Win=59392 Len=0 TSval=2062408261 TSecr=2062408261"
"170839","605.877877566","127.0.0.1","127.0.0.1","TCP","66","45960  >  4444 [ACK] Seq=8355 Ack=9898 Win=80640 Len=0 TSval=2062408273 TSecr=2062408273"
"170841","605.877986170","127.0.0.1","127.0.0.1","TCP","66","45960  >  4444 [ACK] Seq=8355 Ack=9997 Win=80640 Len=0 TSval=2062408273 TSecr=2062408273"
"170843","605.878121732","127.0.0.1","127.0.0.1","TCP","66","45944  >  4444 [ACK] Seq=8433 Ack=10000 Win=80640 Len=0 TSval=2062408273 TSecr=2062408273"
"170886","606.043846984","127.0.0.1","127.0.0.1","TCP","66","4444  >  45960 [ACK] Seq=9997 Ack=8424 Win=59392 Len=0 TSval=2062408439 TSecr=2062408398"
"170946","606.198714223","127.0.0.1","127.0.0.1","TCP","66","45968  >  4444 [ACK] Seq=9354 Ack=9166 Win=80640 Len=0 TSval=2062408593 TSecr=2062408593"
"170948","606.198919906","127.0.0.1","127.0.0.1","TCP","66","45968  >  4444 [ACK] Seq=9354 Ack=9266 Win=80640 Len=0 TSval=2062408594 TSecr=2062408594"
"170950","606.199129360","127.0.0.1","127.0.0.1","TCP","66","45982  >  4444 [ACK] Seq=12481 Ack=13021 Win=91264 Len=0 TSval=2062408594 TSecr=2062408594"
"170963","606.353837500","127.0.0.1","127.0.0.1","TCP","66","4444  >  45968 [ACK] Seq=9266 Ack=9423 Win=97792 Len=0 TSval=2062408748 TSecr=2062408748"
"171016","606.529531617","127.0.0.1","127.0.0.1","TCP","66","4444  >  45968 [ACK] Seq=9266 Ack=9993 Win=97792 Len=0 TSval=2062408924 TSecr=2062408924"
"171063","606.540458076","127.0.0.1","127.0.0.1","TCP","66","45982  >  4444 [ACK] Seq=12481 Ack=13493 Win=91264 Len=0 TSval=2062408935 TSecr=2062408935"
"171065","606.540543631","127.0.0.1","127.0.0.1","TCP","66","45982  >  4444 [ACK] Seq=12481 Ack=13593 Win=91264 Len=0 TSval=2062408935 TSecr=2062408935"
"171067","606.540673117","127.0.0.1","127.0.0.1","TCP","66","45968  >  4444 [ACK] Seq=9993 Ack=9344 Win=80640 Len=0 TSval=2062408935 TSecr=2062408935"
"171110","606.729858894","127.0.0.1","127.0.0.1","TCP","66","4444  >  45982 [ACK] Seq=13593 Ack=12549 Win=97792 Len=0 TSval=2062409125 TSecr=2062409084"
"171183","607.011210364","127.0.0.1","127.0.0.1","TCP","66","46000  >  4444 [ACK] Seq=12915 Ack=15022 Win=80640 Len=0 TSval=2062409406 TSecr=2062409406"
"171185","607.011413463","127.0.0.1","127.0.0.1","TCP","66","46000  >  4444 [ACK] Seq=12915 Ack=15122 Win=80640 Len=0 TSval=2062409406 TSecr=2062409406"
"171187","607.011695063","127.0.0.1","127.0.0.1","TCP","66","51122  >  4444 [ACK] Seq=13446 Ack=14627 Win=80640 Len=0 TSval=2062409406 TSecr=2062409406"
"171200","607.162679126","127.0.0.1","127.0.0.1","TCP","66","4444  >  46000 [ACK] Seq=15122 Ack=12984 Win=55808 Len=0 TSval=2062409557 TSecr=2062409557"
"171256","607.502374884","127.0.0.1","127.0.0.1","TCP","66","4444  >  46000 [ACK] Seq=15122 Ack=13555 Win=55296 Len=0 TSval=2062409897 TSecr=2062409897"
