"No.","Time","Source","Destination","Protocol","Length","Info"
"11736","169.263887255","127.0.0.1","127.0.0.1","TCP","496","8080  >  37694 [PSH, ACK] Seq=83131 Ack=62642 Win=52736 Len=430 TSval=2304338927 TSecr=2304338923"
"11737","169.263928810","127.0.0.1","127.0.0.1","TCP","66","37694  >  8080 [ACK] Seq=62642 Ack=83561 Win=57984 Len=0 TSval=2304338927 TSecr=2304338927"
"11738","169.264494801","127.0.0.1","127.0.0.1","TCP","462","8080  >  37806 [PSH, ACK] Seq=66697 Ack=62606 Win=57856 Len=396 TSval=2304338927 TSecr=2304337979"
"11739","169.264536356","127.0.0.1","127.0.0.1","TCP","66","37806  >  8080 [ACK] Seq=62606 Ack=67093 Win=52864 Len=0 TSval=2304338927 TSecr=2304338927"
"11740","169.264831504","127.0.0.1","127.0.0.1","TCP","423","37796  >  8080 [PSH, ACK] Seq=64411 Ack=73381 Win=55296 Len=357 TSval=2304338928 TSecr=2304337925"
"11741","169.264866774","127.0.0.1","127.0.0.1","TCP","66","8080  >  37796 [ACK] Seq=73381 Ack=64768 Win=87296 Len=0 TSval=2304338928 TSecr=2304338928"
"11742","169.265398193","127.0.0.1","127.0.0.1","TCP","430","8080  >  37818 [PSH, ACK] Seq=70105 Ack=62699 Win=54784 Len=364 TSval=2304338928 TSecr=2304337928"
"11743","169.266176570","127.0.0.1","127.0.0.1","TCP","453","37668  >  8080 [PSH, ACK] Seq=66055 Ack=65105 Win=77696 Len=387 TSval=2304338929 TSecr=2304337927"
"11744","169.266206672","127.0.0.1","127.0.0.1","TCP","66","8080  >  37668 [ACK] Seq=65105 Ack=66442 Win=54272 Len=0 TSval=2304338929 TSecr=2304338929"
"11745","169.266541419","127.0.0.1","127.0.0.1","TCP","460","8080  >  37782 [PSH, ACK] Seq=68161 Ack=63146 Win=87296 Len=394 TSval=2304338929 TSecr=2304337975"
"11746","169.266557692","127.0.0.1","127.0.0.1","TCP","66","37782  >  8080 [ACK] Seq=63146 Ack=68555 Win=470528 Len=0 TSval=2304338929 TSecr=2304338929"
"11747","169.267720473","127.0.0.1","127.0.0.1","TCP","453","37818  >  8080 [PSH, ACK] Seq=62699 Ack=70469 Win=77696 Len=387 TSval=2304338931 TSecr=2304338928"
"11748","169.267748480","127.0.0.1","127.0.0.1","TCP","66","8080  >  37818 [ACK] Seq=70469 Ack=63086 Win=54400 Len=0 TSval=2304338931 TSecr=2304338931"
"11749","169.268211036","127.0.0.1","127.0.0.1","TCP","519","37794  >  8080 [PSH, ACK] Seq=62826 Ack=71757 Win=53248 Len=453 TSval=2304338931 TSecr=2304337931"
"11750","169.268211036","127.0.0.1","127.0.0.1","TCP","462","8080  >  37770 [PSH, ACK] Seq=69015 Ack=65246 Win=58112 Len=396 TSval=2304338931 TSecr=2304337930"
"11751","169.268571834","127.0.0.1","127.0.0.1","TCP","528","8080  >  37668 [PSH, ACK] Seq=65105 Ack=66442 Win=54784 Len=462 TSval=2304338931 TSecr=2304338929"
"11752","169.268656272","127.0.0.1","127.0.0.1","TCP","453","37728  >  8080 [PSH, ACK] Seq=61679 Ack=66117 Win=77696 Len=387 TSval=2304338932 TSecr=2304337930"
"11753","169.268670100","127.0.0.1","127.0.0.1","TCP","66","8080  >  37728 [ACK] Seq=66117 Ack=62066 Win=87296 Len=0 TSval=2304338932 TSecr=2304338932"
"11754","169.268752652","127.0.0.1","127.0.0.1","TCP","423","37770  >  8080 [PSH, ACK] Seq=65246 Ack=69411 Win=863488 Len=357 TSval=2304338932 TSecr=2304338931"
"11755","169.268773116","127.0.0.1","127.0.0.1","TCP","66","8080  >  37770 [ACK] Seq=69411 Ack=65603 Win=57856 Len=0 TSval=2304338932 TSecr=2304338932"
"11756","169.269019794","127.0.0.1","127.0.0.1","TCP","462","8080  >  37770 [PSH, ACK] Seq=69411 Ack=65603 Win=57856 Len=396 TSval=2304338932 TSecr=2304338932"
"11757","169.269271291","127.0.0.1","127.0.0.1","TCP","428","8080  >  37806 [PSH, ACK] Seq=67093 Ack=62606 Win=57856 Len=362 TSval=2304338932 TSecr=2304338927"
"11758","169.269294129","127.0.0.1","127.0.0.1","TCP","66","37806  >  8080 [ACK] Seq=62606 Ack=67455 Win=52736 Len=0 TSval=2304338932 TSecr=2304338932"
"11759","169.269970887","127.0.0.1","127.0.0.1","TCP","487","37772  >  8080 [PSH, ACK] Seq=64611 Ack=65083 Win=77696 Len=421 TSval=2304338933 TSecr=2304338925"
"11760","169.270000919","127.0.0.1","127.0.0.1","TCP","66","8080  >  37772 [ACK] Seq=65083 Ack=65032 Win=57472 Len=0 TSval=2304338933 TSecr=2304338933"
"11761","169.270066360","127.0.0.1","127.0.0.1","TCP","455","37782  >  8080 [PSH, ACK] Seq=63146 Ack=68555 Win=470528 Len=389 TSval=2304338933 TSecr=2304338929"
"11762","169.270345305","127.0.0.1","127.0.0.1","TCP","519","37670  >  8080 [PSH, ACK] Seq=62970 Ack=73521 Win=1242880 Len=453 TSval=2304338933 TSecr=2304337931"
"11763","169.270359692","127.0.0.1","127.0.0.1","TCP","496","8080  >  37756 [PSH, ACK] Seq=72569 Ack=64335 Win=56320 Len=430 TSval=2304338933 TSecr=2304338925"
"11764","169.270370028","127.0.0.1","127.0.0.1","TCP","66","8080  >  37670 [ACK] Seq=73521 Ack=63423 Win=57344 Len=0 TSval=2304338933 TSecr=2304338933"
"11765","169.270372403","127.0.0.1","127.0.0.1","TCP","453","37756  >  8080 [PSH, ACK] Seq=64335 Ack=72569 Win=1234048 Len=387 TSval=2304338933 TSecr=2304338925"
"11766","169.270391679","127.0.0.1","127.0.0.1","TCP","66","8080  >  37756 [ACK] Seq=72999 Ack=64722 Win=55936 Len=0 TSval=2304338933 TSecr=2304338933"
"11767","169.270585138","127.0.0.1","127.0.0.1","TCP","460","8080  >  37670 [PSH, ACK] Seq=73521 Ack=63423 Win=57344 Len=394 TSval=2304338933 TSecr=2304338933"
"11768","169.270732433","127.0.0.1","127.0.0.1","TCP","528","8080  >  37668 [PSH, ACK] Seq=65567 Ack=66442 Win=54784 Len=462 TSval=2304338934 TSecr=2304338929"
"11769","169.270889854","127.0.0.1","127.0.0.1","TCP","460","8080  >  37714 [PSH, ACK] Seq=74297 Ack=62612 Win=87296 Len=394 TSval=2304338934 TSecr=2304338924"
"11770","169.270905708","127.0.0.1","127.0.0.1","TCP","66","37714  >  8080 [ACK] Seq=62612 Ack=74691 Win=1235968 Len=0 TSval=2304338934 TSecr=2304338934"
"11771","169.270974501","127.0.0.1","127.0.0.1","TCP","489","37806  >  8080 [PSH, ACK] Seq=62606 Ack=67455 Win=53248 Len=423 TSval=2304338934 TSecr=2304338932"
"11772","169.271409960","127.0.0.1","127.0.0.1","TCP","496","8080  >  37728 [PSH, ACK] Seq=66117 Ack=62066 Win=87296 Len=430 TSval=2304338934 TSecr=2304338932"
"11773","169.271887252","127.0.0.1","127.0.0.1","TCP","66","37668  >  8080 [ACK] Seq=66442 Ack=66029 Win=77696 Len=0 TSval=2304338935 TSecr=2304338931"
"11774","169.273623777","127.0.0.1","127.0.0.1","TCP","389","37740  >  8080 [PSH, ACK] Seq=64258 Ack=71691 Win=1234304 Len=323 TSval=2304338937 TSecr=2304337934"
"11775","169.273648151","127.0.0.1","127.0.0.1","TCP","66","8080  >  37740 [ACK] Seq=71691 Ack=64581 Win=54400 Len=0 TSval=2304338937 TSecr=2304338937"
"11776","169.274161971","127.0.0.1","127.0.0.1","TCP","396","8080  >  37770 [PSH, ACK] Seq=69807 Ack=65603 Win=57856 Len=330 TSval=2304338937 TSecr=2304338932"
"11777","169.274268269","127.0.0.1","127.0.0.1","TCP","66","37770  >  8080 [ACK] Seq=65603 Ack=70137 Win=1125376 Len=0 TSval=2304338937 TSecr=2304338932"
"11778","169.299741137","127.0.0.1","127.0.0.1","TCP","66","8080  >  37698 [ACK] Seq=68381 Ack=63034 Win=54784 Len=0 TSval=2304338963 TSecr=2304338920"
"11779","169.307676253","127.0.0.1","127.0.0.1","TCP","66","8080  >  37804 [ACK] Seq=69267 Ack=62870 Win=87296 Len=0 TSval=2304338971 TSecr=2304338926"
"11780","169.307695668","127.0.0.1","127.0.0.1","TCP","66","8080  >  37820 [ACK] Seq=71119 Ack=64885 Win=54272 Len=0 TSval=2304338971 TSecr=2304338924"
"11781","169.307699510","127.0.0.1","127.0.0.1","TCP","66","8080  >  37808 [ACK] Seq=78905 Ack=63552 Win=54784 Len=0 TSval=2304338971 TSecr=2304338926"
"11782","169.311667801","127.0.0.1","127.0.0.1","TCP","66","37670  >  8080 [ACK] Seq=63423 Ack=73915 Win=1242880 Len=0 TSval=2304338975 TSecr=2304338933"
"11783","169.311667801","127.0.0.1","127.0.0.1","TCP","66","8080  >  37806 [ACK] Seq=67455 Ack=63029 Win=57856 Len=0 TSval=2304338975 TSecr=2304338934"
"11784","169.315646359","127.0.0.1","127.0.0.1","TCP","66","8080  >  37794 [ACK] Seq=71757 Ack=63279 Win=53248 Len=0 TSval=2304338979 TSecr=2304338931"
"11785","169.315667800","127.0.0.1","127.0.0.1","TCP","66","37728  >  8080 [ACK] Seq=62066 Ack=66547 Win=77696 Len=0 TSval=2304338979 TSecr=2304338934"
"11786","169.315667800","127.0.0.1","127.0.0.1","TCP","66","37756  >  8080 [ACK] Seq=64722 Ack=72999 Win=1234048 Len=0 TSval=2304338979 TSecr=2304338933"
"11787","169.315681139","127.0.0.1","127.0.0.1","TCP","66","8080  >  37782 [ACK] Seq=68555 Ack=63535 Win=87296 Len=0 TSval=2304338979 TSecr=2304338933"
"11788","170.259781302","127.0.0.1","127.0.0.1","TCP","519","37742  >  8080 [PSH, ACK] Seq=64563 Ack=73929 Win=1243136 Len=453 TSval=2304339923 TSecr=2304338924"
"11789","170.260336956","127.0.0.1","127.0.0.1","TCP","526","8080  >  37756 [PSH, ACK] Seq=72999 Ack=64722 Win=56320 Len=460 TSval=2304339923 TSecr=2304338979"
"11790","170.260345407","127.0.0.1","127.0.0.1","TCP","583","37698  >  8080 [PSH, ACK] Seq=63034 Ack=68381 Win=470528 Len=517 TSval=2304339923 TSecr=2304338963"
"11791","170.260366988","127.0.0.1","127.0.0.1","TCP","66","37756  >  8080 [ACK] Seq=64722 Ack=73459 Win=1233920 Len=0 TSval=2304339923 TSecr=2304339923"
"11792","170.260368455","127.0.0.1","127.0.0.1","TCP","66","8080  >  37698 [ACK] Seq=68381 Ack=63551 Win=54272 Len=0 TSval=2304339923 TSecr=2304339923"
"11793","170.260676802","127.0.0.1","127.0.0.1","TCP","590","8080  >  37714 [PSH, ACK] Seq=74691 Ack=62612 Win=87296 Len=524 TSval=2304339924 TSecr=2304338934"
"11794","170.260696288","127.0.0.1","127.0.0.1","TCP","66","37714  >  8080 [ACK] Seq=62612 Ack=75215 Win=1235840 Len=0 TSval=2304339924 TSecr=2304339924"
"11795","170.262704214","127.0.0.1","127.0.0.1","TCP","487","37694  >  8080 [PSH, ACK] Seq=62642 Ack=83561 Win=58368 Len=421 TSval=2304339926 TSecr=2304338927"
"11796","170.263119488","127.0.0.1","127.0.0.1","TCP","494","8080  >  37742 [PSH, ACK] Seq=73929 Ack=65016 Win=54784 Len=428 TSval=2304339926 TSecr=2304339923"
"11797","170.263146098","127.0.0.1","127.0.0.1","TCP","66","37742  >  8080 [ACK] Seq=65016 Ack=74357 Win=1243136 Len=0 TSval=2304339926 TSecr=2304339926"
"11798","170.263311271","127.0.0.1","127.0.0.1","TCP","521","37820  >  8080 [PSH, ACK] Seq=64885 Ack=71119 Win=55296 Len=455 TSval=2304339926 TSecr=2304338971"
"11799","170.263333411","127.0.0.1","127.0.0.1","TCP","66","8080  >  37820 [ACK] Seq=71119 Ack=65340 Win=53888 Len=0 TSval=2304339926 TSecr=2304339926"
"11800","170.263646089","127.0.0.1","127.0.0.1","TCP","528","8080  >  37806 [PSH, ACK] Seq=67455 Ack=63029 Win=57856 Len=462 TSval=2304339927 TSecr=2304338934"
"11801","170.263695327","127.0.0.1","127.0.0.1","TCP","423","37684  >  8080 [PSH, ACK] Seq=63844 Ack=63839 Win=77696 Len=357 TSval=2304339927 TSecr=2304338924"
"11802","170.263731085","127.0.0.1","127.0.0.1","TCP","66","8080  >  37684 [ACK] Seq=63839 Ack=64201 Win=86784 Len=0 TSval=2304339927 TSecr=2304339927"
"11803","170.264050677","127.0.0.1","127.0.0.1","TCP","428","8080  >  37804 [PSH, ACK] Seq=69267 Ack=62870 Win=87296 Len=362 TSval=2304339927 TSecr=2304338926"
"11804","170.264074493","127.0.0.1","127.0.0.1","TCP","66","37804  >  8080 [ACK] Seq=62870 Ack=69629 Win=994432 Len=0 TSval=2304339927 TSecr=2304339927"
"11805","170.265416486","127.0.0.1","127.0.0.1","TCP","455","37804  >  8080 [PSH, ACK] Seq=62870 Ack=69629 Win=994432 Len=389 TSval=2304339928 TSecr=2304339927"
"11806","170.265425147","127.0.0.1","127.0.0.1","TCP","455","37714  >  8080 [PSH, ACK] Seq=62612 Ack=75215 Win=1235968 Len=389 TSval=2304339928 TSecr=2304339924"
"11807","170.265456365","127.0.0.1","127.0.0.1","TCP","66","8080  >  37804 [ACK] Seq=69629 Ack=63259 Win=87296 Len=0 TSval=2304339928 TSecr=2304339928"
"11808","170.265502391","127.0.0.1","127.0.0.1","TCP","421","37808  >  8080 [PSH, ACK] Seq=63552 Ack=78905 Win=1242112 Len=355 TSval=2304339928 TSecr=2304338971"
"11809","170.265521527","127.0.0.1","127.0.0.1","TCP","66","8080  >  37808 [ACK] Seq=78905 Ack=63907 Win=54528 Len=0 TSval=2304339928 TSecr=2304339928"
"11810","170.265871709","127.0.0.1","127.0.0.1","TCP","462","8080  >  37728 [PSH, ACK] Seq=66547 Ack=62066 Win=87296 Len=396 TSval=2304339929 TSecr=2304338979"
"11811","170.265892522","127.0.0.1","127.0.0.1","TCP","66","37728  >  8080 [ACK] Seq=62066 Ack=66943 Win=77568 Len=0 TSval=2304339929 TSecr=2304339929"
"11812","170.266078648","127.0.0.1","127.0.0.1","TCP","460","8080  >  37804 [PSH, ACK] Seq=69629 Ack=63259 Win=87296 Len=394 TSval=2304339929 TSecr=2304339928"
"11813","170.266250177","127.0.0.1","127.0.0.1","TCP","430","8080  >  37714 [PSH, ACK] Seq=75215 Ack=63001 Win=87296 Len=364 TSval=2304339929 TSecr=2304339928"
"11814","170.267747427","127.0.0.1","127.0.0.1","TCP","391","37796  >  8080 [PSH, ACK] Seq=64768 Ack=73381 Win=55296 Len=325 TSval=2304339931 TSecr=2304338928"
"11815","170.267783674","127.0.0.1","127.0.0.1","TCP","66","8080  >  37796 [ACK] Seq=73381 Ack=65093 Win=87296 Len=0 TSval=2304339931 TSecr=2304339931"
"11816","170.268107666","127.0.0.1","127.0.0.1","TCP","398","8080  >  37806 [PSH, ACK] Seq=67917 Ack=63029 Win=57856 Len=332 TSval=2304339931 TSecr=2304338934"
"11817","170.268179253","127.0.0.1","127.0.0.1","TCP","66","37806  >  8080 [ACK] Seq=63029 Ack=68249 Win=53248 Len=0 TSval=2304339931 TSecr=2304339927"
"11818","170.268461480","127.0.0.1","127.0.0.1","TCP","421","37668  >  8080 [PSH, ACK] Seq=66442 Ack=66029 Win=77696 Len=355 TSval=2304339931 TSecr=2304338931"
"11819","170.268925154","127.0.0.1","127.0.0.1","TCP","428","8080  >  37756 [PSH, ACK] Seq=73459 Ack=64722 Win=56320 Len=362 TSval=2304339932 TSecr=2304339923"
"11820","170.268956653","127.0.0.1","127.0.0.1","TCP","66","37756  >  8080 [ACK] Seq=64722 Ack=73821 Win=1233920 Len=0 TSval=2304339932 TSecr=2304339932"
"11821","170.269906279","127.0.0.1","127.0.0.1","TCP","519","37818  >  8080 [PSH, ACK] Seq=63086 Ack=70469 Win=77696 Len=453 TSval=2304339933 TSecr=2304338931"
"11822","170.269931771","127.0.0.1","127.0.0.1","TCP","66","8080  >  37818 [ACK] Seq=70469 Ack=63539 Win=54272 Len=0 TSval=2304339933 TSecr=2304339933"
"11823","170.270465566","127.0.0.1","127.0.0.1","TCP","423","37756  >  8080 [PSH, ACK] Seq=64722 Ack=73821 Win=1234048 Len=357 TSval=2304339933 TSecr=2304339932"
"11824","170.270466543","127.0.0.1","127.0.0.1","TCP","528","8080  >  37714 [PSH, ACK] Seq=75579 Ack=63001 Win=87296 Len=462 TSval=2304339933 TSecr=2304339928"
"11825","170.270487635","127.0.0.1","127.0.0.1","TCP","66","8080  >  37756 [ACK] Seq=73821 Ack=65079 Win=56064 Len=0 TSval=2304339933 TSecr=2304339933"
"11826","170.270646873","127.0.0.1","127.0.0.1","TCP","66","37714  >  8080 [ACK] Seq=63001 Ack=76041 Win=1235968 Len=0 TSval=2304339934 TSecr=2304339929"
"11827","170.270722510","127.0.0.1","127.0.0.1","TCP","389","37794  >  8080 [PSH, ACK] Seq=63279 Ack=71757 Win=53248 Len=323 TSval=2304339934 TSecr=2304338979"
"11828","170.270743882","127.0.0.1","127.0.0.1","TCP","66","8080  >  37794 [ACK] Seq=71757 Ack=63602 Win=52992 Len=0 TSval=2304339934 TSecr=2304339934"
"11829","170.270775729","127.0.0.1","127.0.0.1","TCP","423","37728  >  8080 [PSH, ACK] Seq=62066 Ack=66943 Win=77696 Len=357 TSval=2304339934 TSecr=2304339929"
"11830","170.271074229","127.0.0.1","127.0.0.1","TCP","428","8080  >  37794 [PSH, ACK] Seq=71757 Ack=63602 Win=52992 Len=362 TSval=2304339934 TSecr=2304339934"
"11831","170.271101048","127.0.0.1","127.0.0.1","TCP","66","37794  >  8080 [ACK] Seq=63602 Ack=72119 Win=52992 Len=0 TSval=2304339934 TSecr=2304339934"
"11832","170.271678982","127.0.0.1","127.0.0.1","TCP","398","8080  >  37684 [PSH, ACK] Seq=63839 Ack=64201 Win=86784 Len=332 TSval=2304339935 TSecr=2304339927"
"11833","170.272070161","127.0.0.1","127.0.0.1","TCP","421","37770  >  8080 [PSH, ACK] Seq=65603 Ack=70137 Win=1125376 Len=355 TSval=2304339935 TSecr=2304338932"
"11834","170.272140351","127.0.0.1","127.0.0.1","TCP","423","37772  >  8080 [PSH, ACK] Seq=65032 Ack=65083 Win=77696 Len=357 TSval=2304339935 TSecr=2304338933"
"11835","170.272156554","127.0.0.1","127.0.0.1","TCP","66","8080  >  37772 [ACK] Seq=65083 Ack=65389 Win=57344 Len=0 TSval=2304339935 TSecr=2304339935"
"11836","170.272211938","127.0.0.1","127.0.0.1","TCP","430","8080  >  37772 [PSH, ACK] Seq=65083 Ack=65389 Win=57344 Len=364 TSval=2304339935 TSecr=2304339935"
"11837","170.272414616","127.0.0.1","127.0.0.1","TCP","453","37782  >  8080 [PSH, ACK] Seq=63535 Ack=68555 Win=470528 Len=387 TSval=2304339935 TSecr=2304338979"
"11838","170.272437105","127.0.0.1","127.0.0.1","TCP","66","8080  >  37782 [ACK] Seq=68555 Ack=63922 Win=87296 Len=0 TSval=2304339935 TSecr=2304339935"
"11839","170.272521473","127.0.0.1","127.0.0.1","TCP","423","37670  >  8080 [PSH, ACK] Seq=63423 Ack=73915 Win=1242880 Len=357 TSval=2304339935 TSecr=2304338933"
"11840","170.272715980","127.0.0.1","127.0.0.1","TCP","428","8080  >  37782 [PSH, ACK] Seq=68555 Ack=63922 Win=87296 Len=362 TSval=2304339936 TSecr=2304339935"
"11841","170.272970201","127.0.0.1","127.0.0.1","TCP","453","37806  >  8080 [PSH, ACK] Seq=63029 Ack=68249 Win=53248 Len=387 TSval=2304339936 TSecr=2304339927"
"11842","170.272995902","127.0.0.1","127.0.0.1","TCP","66","8080  >  37806 [ACK] Seq=68249 Ack=63416 Win=57472 Len=0 TSval=2304339936 TSecr=2304339936"
"11843","170.273166314","127.0.0.1","127.0.0.1","TCP","430","8080  >  37794 [PSH, ACK] Seq=72119 Ack=63602 Win=53248 Len=364 TSval=2304339936 TSecr=2304339934"
"11844","170.273188174","127.0.0.1","127.0.0.1","TCP","66","37794  >  8080 [ACK] Seq=63602 Ack=72483 Win=52736 Len=0 TSval=2304339936 TSecr=2304339936"
"11845","170.273615740","127.0.0.1","127.0.0.1","TCP","460","8080  >  37694 [PSH, ACK] Seq=83561 Ack=63063 Win=52736 Len=394 TSval=2304339936 TSecr=2304339926"
"11846","170.273649334","127.0.0.1","127.0.0.1","TCP","66","37694  >  8080 [ACK] Seq=63063 Ack=83955 Win=57984 Len=0 TSval=2304339937 TSecr=2304339936"
"11847","170.273992741","127.0.0.1","127.0.0.1","TCP","430","8080  >  37820 [PSH, ACK] Seq=71119 Ack=65340 Win=54272 Len=364 TSval=2304339937 TSecr=2304339926"
"11848","170.274358219","127.0.0.1","127.0.0.1","TCP","462","8080  >  37740 [PSH, ACK] Seq=71691 Ack=64581 Win=54784 Len=396 TSval=2304339937 TSecr=2304338937"
"11849","170.277770506","127.0.0.1","127.0.0.1","TCP","583","37740  >  8080 [PSH, ACK] Seq=64581 Ack=72087 Win=1234304 Len=517 TSval=2304339941 TSecr=2304339937"
"11850","170.277798582","127.0.0.1","127.0.0.1","TCP","66","8080  >  37740 [ACK] Seq=72087 Ack=65098 Win=54272 Len=0 TSval=2304339941 TSecr=2304339941"
"11851","170.278109235","127.0.0.1","127.0.0.1","TCP","590","8080  >  37742 [PSH, ACK] Seq=74357 Ack=65016 Win=54784 Len=524 TSval=2304339941 TSecr=2304339926"
"11852","170.278128301","127.0.0.1","127.0.0.1","TCP","66","37742  >  8080 [ACK] Seq=65016 Ack=74881 Win=1243008 Len=0 TSval=2304339941 TSecr=2304339941"
"11853","170.311657459","127.0.0.1","127.0.0.1","TCP","66","37804  >  8080 [ACK] Seq=63259 Ack=70023 Win=1125376 Len=0 TSval=2304339975 TSecr=2304339929"
"11854","170.311667027","127.0.0.1","127.0.0.1","TCP","66","8080  >  37728 [ACK] Seq=66943 Ack=62423 Win=87296 Len=0 TSval=2304339975 TSecr=2304339934"
"11855","170.315670379","127.0.0.1","127.0.0.1","TCP","66","8080  >  37668 [ACK] Seq=66029 Ack=66797 Win=54784 Len=0 TSval=2304339979 TSecr=2304339931"
"11856","170.315677991","127.0.0.1","127.0.0.1","TCP","66","8080  >  37770 [ACK] Seq=70137 Ack=65958 Win=57600 Len=0 TSval=2304339979 TSecr=2304339935"
"11857","170.315677991","127.0.0.1","127.0.0.1","TCP","66","8080  >  37670 [ACK] Seq=73915 Ack=63780 Win=57856 Len=0 TSval=2304339979 TSecr=2304339935"
"11858","170.315694264","127.0.0.1","127.0.0.1","TCP","66","37820  >  8080 [ACK] Seq=65340 Ack=71483 Win=55296 Len=0 TSval=2304339979 TSecr=2304339937"
"11859","170.315710886","127.0.0.1","127.0.0.1","TCP","66","37782  >  8080 [ACK] Seq=63922 Ack=68917 Win=601472 Len=0 TSval=2304339979 TSecr=2304339936"
"11860","170.315719896","127.0.0.1","127.0.0.1","TCP","66","37772  >  8080 [ACK] Seq=65389 Ack=65447 Win=77696 Len=0 TSval=2304339979 TSecr=2304339935"
"11861","170.315728137","127.0.0.1","127.0.0.1","TCP","66","37684  >  8080 [ACK] Seq=64201 Ack=64171 Win=77696 Len=0 TSval=2304339979 TSecr=2304339935"
"11862","171.262925325","127.0.0.1","127.0.0.1","TCP","453","37742  >  8080 [PSH, ACK] Seq=65016 Ack=74881 Win=1243136 Len=387 TSval=2304340926 TSecr=2304339941"
"11863","171.263274739","127.0.0.1","127.0.0.1","TCP","460","8080  >  37668 [PSH, ACK] Seq=66029 Ack=66797 Win=54784 Len=394 TSval=2304340926 TSecr=2304339931"
"11864","171.263665010","127.0.0.1","127.0.0.1","TCP","551","37698  >  8080 [PSH, ACK] Seq=63551 Ack=68381 Win=470528 Len=485 TSval=2304340927 TSecr=2304339923"
"11865","171.263684985","127.0.0.1","127.0.0.1","TCP","66","8080  >  37698 [ACK] Seq=68381 Ack=64036 Win=54272 Len=0 TSval=2304340927 TSecr=2304340927"
"11866","171.264138252","127.0.0.1","127.0.0.1","TCP","558","8080  >  37782 [PSH, ACK] Seq=68917 Ack=63922 Win=87296 Len=492 TSval=2304340927 TSecr=2304339979"
"11867","171.264172335","127.0.0.1","127.0.0.1","TCP","66","37782  >  8080 [ACK] Seq=63922 Ack=69409 Win=732544 Len=0 TSval=2304340927 TSecr=2304340927"
"11868","171.265074400","127.0.0.1","127.0.0.1","TCP","489","37820  >  8080 [PSH, ACK] Seq=65340 Ack=71483 Win=55296 Len=423 TSval=2304340928 TSecr=2304339937"
"11869","171.265218272","127.0.0.1","127.0.0.1","TCP","453","37694  >  8080 [PSH, ACK] Seq=63063 Ack=83955 Win=58368 Len=387 TSval=2304340928 TSecr=2304339936"
"11870","171.265598417","127.0.0.1","127.0.0.1","TCP","496","8080  >  37808 [PSH, ACK] Seq=78905 Ack=63907 Win=54784 Len=430 TSval=2304340928 TSecr=2304339928"
"11871","171.265920942","127.0.0.1","127.0.0.1","TCP","460","8080  >  37756 [PSH, ACK] Seq=73821 Ack=65079 Win=56320 Len=394 TSval=2304340929 TSecr=2304339933"
"11872","171.266695059","127.0.0.1","127.0.0.1","TCP","453","37684  >  8080 [PSH, ACK] Seq=64201 Ack=64171 Win=77696 Len=387 TSval=2304340930 TSecr=2304339935"
"11873","171.267157336","127.0.0.1","127.0.0.1","TCP","460","8080  >  37668 [PSH, ACK] Seq=66423 Ack=66797 Win=54784 Len=394 TSval=2304340930 TSecr=2304339931"
"11874","171.267252668","127.0.0.1","127.0.0.1","TCP","66","37668  >  8080 [ACK] Seq=66797 Ack=66817 Win=77696 Len=0 TSval=2304340930 TSecr=2304340926"
"11875","171.267793447","127.0.0.1","127.0.0.1","TCP","489","37808  >  8080 [PSH, ACK] Seq=63907 Ack=79335 Win=1242112 Len=423 TSval=2304340931 TSecr=2304340928"
"11876","171.267821243","127.0.0.1","127.0.0.1","TCP","66","8080  >  37808 [ACK] Seq=79335 Ack=64330 Win=54400 Len=0 TSval=2304340931 TSecr=2304340931"
"11877","171.268088664","127.0.0.1","127.0.0.1","TCP","453","37804  >  8080 [PSH, ACK] Seq=63259 Ack=70023 Win=1125376 Len=387 TSval=2304340931 TSecr=2304339929"
"11878","171.268378644","127.0.0.1","127.0.0.1","TCP","496","8080  >  37804 [PSH, ACK] Seq=70023 Ack=63646 Win=87296 Len=430 TSval=2304340931 TSecr=2304340931"
"11879","171.268403088","127.0.0.1","127.0.0.1","TCP","66","37804  >  8080 [ACK] Seq=63646 Ack=70453 Win=1234048 Len=0 TSval=2304340931 TSecr=2304340931"
"11880","171.268669182","127.0.0.1","127.0.0.1","TCP","487","37714  >  8080 [PSH, ACK] Seq=63001 Ack=76041 Win=1235968 Len=421 TSval=2304340932 TSecr=2304339929"
"11881","171.268892254","127.0.0.1","127.0.0.1","TCP","462","8080  >  37782 [PSH, ACK] Seq=69409 Ack=63922 Win=87296 Len=396 TSval=2304340932 TSecr=2304340927"
"11882","171.268917327","127.0.0.1","127.0.0.1","TCP","66","37782  >  8080 [ACK] Seq=63922 Ack=69805 Win=863488 Len=0 TSval=2304340932 TSecr=2304340932"
"11883","171.269184398","127.0.0.1","127.0.0.1","TCP","494","8080  >  37694 [PSH, ACK] Seq=83955 Ack=63450 Win=52736 Len=428 TSval=2304340932 TSecr=2304340928"
"11884","171.269210170","127.0.0.1","127.0.0.1","TCP","66","37694  >  8080 [ACK] Seq=63450 Ack=84383 Win=57984 Len=0 TSval=2304340932 TSecr=2304340932"
"11885","171.270610829","127.0.0.1","127.0.0.1","TCP","487","37796  >  8080 [PSH, ACK] Seq=65093 Ack=73381 Win=55296 Len=421 TSval=2304340933 TSecr=2304339931"
"11886","171.270651826","127.0.0.1","127.0.0.1","TCP","66","8080  >  37796 [ACK] Seq=73381 Ack=65514 Win=87296 Len=0 TSval=2304340934 TSecr=2304340933"
