"No.","Time","Source","Destination","Protocol","Length","Info"
"392","20.992030827","127.0.0.1","127.0.0.1","TCP","487","59664  >  8080 [PSH, ACK] Seq=8995 Ack=10781 Win=77696 Len=421 TSval=2302650920 TSecr=2302649921"
"393","20.993239635","127.0.0.1","127.0.0.1","TCP","453","59678  >  8080 [PSH, ACK] Seq=9192 Ack=13273 Win=72576 Len=387 TSval=2302650922 TSecr=2302649925"
"394","20.993253324","127.0.0.1","127.0.0.1","TCP","494","8080  >  59678 [PSH, ACK] Seq=13273 Ack=9192 Win=85376 Len=428 TSval=2302650922 TSecr=2302649967"
"395","20.993273927","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=9579 Ack=13701 Win=72192 Len=0 TSval=2302650922 TSecr=2302650922"
"396","20.994209516","127.0.0.1","127.0.0.1","TCP","389","59662  >  8080 [PSH, ACK] Seq=9050 Ack=6079 Win=77696 Len=323 TSval=2302650923 TSecr=2302649920"
"397","20.994245694","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=6079 Ack=9373 Win=87296 Len=0 TSval=2302650923 TSecr=2302650923"
"398","20.994849819","127.0.0.1","127.0.0.1","TCP","460","8080  >  59676 [PSH, ACK] Seq=8001 Ack=8125 Win=87296 Len=394 TSval=2302650923 TSecr=2302649925"
"399","20.995099710","127.0.0.1","127.0.0.1","TCP","421","59646  >  8080 [PSH, ACK] Seq=7991 Ack=10151 Win=77696 Len=355 TSval=2302650924 TSecr=2302649919"
"400","20.995125481","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=10151 Ack=8346 Win=87296 Len=0 TSval=2302650924 TSecr=2302650924"
"401","20.995414972","127.0.0.1","127.0.0.1","TCP","396","8080  >  59646 [PSH, ACK] Seq=10151 Ack=8346 Win=87296 Len=330 TSval=2302650924 TSecr=2302650924"
"402","20.995923624","127.0.0.1","127.0.0.1","TCP","428","8080  >  59678 [PSH, ACK] Seq=13701 Ack=9579 Win=84992 Len=362 TSval=2302650924 TSecr=2302650922"
"403","20.995946881","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=9579 Ack=14063 Win=71936 Len=0 TSval=2302650924 TSecr=2302650924"
"404","20.997207859","127.0.0.1","127.0.0.1","TCP","114","59676  >  8080 [PSH, ACK] Seq=8125 Ack=8395 Win=73600 Len=48 TSval=2302650926 TSecr=2302650923"
"405","20.997237891","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=8395 Ack=8173 Win=87296 Len=0 TSval=2302650926 TSecr=2302650926"
"406","20.998541962","127.0.0.1","127.0.0.1","TCP","504","8080  >  59676 [PSH, ACK] Seq=8395 Ack=8173 Win=87296 Len=438 TSval=2302650927 TSecr=2302650926"
"407","21.004463149","127.0.0.1","127.0.0.1","TCP","583","59676  >  8080 [PSH, ACK] Seq=8173 Ack=8833 Win=73216 Len=517 TSval=2302650933 TSecr=2302650927"
"408","21.005690604","127.0.0.1","127.0.0.1","TCP","590","8080  >  59664 [PSH, ACK] Seq=10781 Ack=9416 Win=87296 Len=524 TSval=2302650934 TSecr=2302650920"
"409","21.005721125","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=9416 Ack=11305 Win=77568 Len=0 TSval=2302650934 TSecr=2302650934"
"410","21.038367799","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=8346 Ack=10481 Win=77696 Len=0 TSval=2302650967 TSecr=2302650924"
"411","21.046137119","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=8833 Ack=8690 Win=87296 Len=0 TSval=2302650975 TSecr=2302650933"
"412","21.994714927","127.0.0.1","127.0.0.1","TCP","519","59664  >  8080 [PSH, ACK] Seq=9416 Ack=11305 Win=77696 Len=453 TSval=2302651923 TSecr=2302650934"
"413","21.995252842","127.0.0.1","127.0.0.1","TCP","487","59678  >  8080 [PSH, ACK] Seq=9579 Ack=14063 Win=71936 Len=421 TSval=2302651924 TSecr=2302650924"
"414","21.995963683","127.0.0.1","127.0.0.1","TCP","526","8080  >  59678 [PSH, ACK] Seq=14063 Ack=10000 Win=84608 Len=460 TSval=2302651924 TSecr=2302651924"
"415","21.995998953","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=10000 Ack=14523 Win=71552 Len=0 TSval=2302651924 TSecr=2302651924"
"416","21.996790670","127.0.0.1","127.0.0.1","TCP","615","59662  >  8080 [PSH, ACK] Seq=9373 Ack=6079 Win=77696 Len=549 TSval=2302651925 TSecr=2302650923"
"417","21.996816022","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=6079 Ack=9922 Win=87168 Len=0 TSval=2302651925 TSecr=2302651925"
"418","21.996853597","127.0.0.1","127.0.0.1","TCP","494","8080  >  59664 [PSH, ACK] Seq=11305 Ack=9869 Win=87296 Len=428 TSval=2302651925 TSecr=2302651923"
"419","21.996873292","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=9869 Ack=11733 Win=77568 Len=0 TSval=2302651925 TSecr=2302651925"
"420","21.997399614","127.0.0.1","127.0.0.1","TCP","622","8080  >  59678 [PSH, ACK] Seq=14523 Ack=10000 Win=84608 Len=556 TSval=2302651926 TSecr=2302651924"
"421","21.997421683","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=10000 Ack=15079 Win=71040 Len=0 TSval=2302651926 TSecr=2302651926"
"422","21.997686311","127.0.0.1","127.0.0.1","TCP","453","59646  >  8080 [PSH, ACK] Seq=8346 Ack=10481 Win=77696 Len=387 TSval=2302651926 TSecr=2302650924"
"423","21.998253420","127.0.0.1","127.0.0.1","TCP","460","8080  >  59676 [PSH, ACK] Seq=8833 Ack=8690 Win=87296 Len=394 TSval=2302651927 TSecr=2302650933"
"424","22.000660768","127.0.0.1","127.0.0.1","TCP","583","59676  >  8080 [PSH, ACK] Seq=8690 Ack=9227 Win=72832 Len=517 TSval=2302651929 TSecr=2302651927"
"425","22.000711263","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=9227 Ack=9207 Win=87168 Len=0 TSval=2302651929 TSecr=2302651929"
"426","22.001643780","127.0.0.1","127.0.0.1","TCP","590","8080  >  59664 [PSH, ACK] Seq=11733 Ack=9869 Win=87296 Len=524 TSval=2302651930 TSecr=2302651925"
"427","22.001675488","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=9869 Ack=12257 Win=77568 Len=0 TSval=2302651930 TSecr=2302651930"
"428","22.038122000","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=10481 Ack=8733 Win=87296 Len=0 TSval=2302651967 TSecr=2302651926"
"429","22.997255778","127.0.0.1","127.0.0.1","TCP","453","59664  >  8080 [PSH, ACK] Seq=9869 Ack=12257 Win=77696 Len=387 TSval=2302652926 TSecr=2302651930"
"430","22.997993578","127.0.0.1","127.0.0.1","TCP","551","59678  >  8080 [PSH, ACK] Seq=10000 Ack=15079 Win=71040 Len=485 TSval=2302652926 TSecr=2302651926"
"431","22.998420376","127.0.0.1","127.0.0.1","TCP","460","8080  >  59678 [PSH, ACK] Seq=15079 Ack=10485 Win=84224 Len=394 TSval=2302652927 TSecr=2302652926"
"432","22.998451386","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=10485 Ack=15473 Win=70656 Len=0 TSval=2302652927 TSecr=2302652927"
"433","22.999626390","127.0.0.1","127.0.0.1","TCP","713","59662  >  8080 [PSH, ACK] Seq=9922 Ack=6079 Win=77696 Len=647 TSval=2302652928 TSecr=2302651925"
"434","22.999657330","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=6079 Ack=10569 Win=87040 Len=0 TSval=2302652928 TSecr=2302652928"
"435","23.000052211","127.0.0.1","127.0.0.1","TCP","453","59646  >  8080 [PSH, ACK] Seq=8733 Ack=10481 Win=77696 Len=387 TSval=2302652928 TSecr=2302651967"
"436","23.000081823","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=10481 Ack=9120 Win=87296 Len=0 TSval=2302652929 TSecr=2302652928"
"437","23.001544154","127.0.0.1","127.0.0.1","TCP","558","8080  >  59646 [PSH, ACK] Seq=10481 Ack=9120 Win=87296 Len=492 TSval=2302652930 TSecr=2302652928"
"438","23.001596045","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=9120 Ack=10973 Win=77568 Len=0 TSval=2302652930 TSecr=2302652930"
"439","23.003635123","127.0.0.1","127.0.0.1","TCP","720","8080  >  59678 [PSH, ACK] Seq=15473 Ack=10485 Win=84224 Len=654 TSval=2302652932 TSecr=2302652927"
"440","23.003659916","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=10485 Ack=16127 Win=70016 Len=0 TSval=2302652932 TSecr=2302652932"
"441","23.003769497","127.0.0.1","127.0.0.1","TCP","389","59676  >  8080 [PSH, ACK] Seq=9207 Ack=9227 Win=72832 Len=323 TSval=2302652932 TSecr=2302651929"
"442","23.003793452","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=9227 Ack=9530 Win=87296 Len=0 TSval=2302652932 TSecr=2302652932"
"443","23.004260060","127.0.0.1","127.0.0.1","TCP","460","8080  >  59678 [PSH, ACK] Seq=16127 Ack=10485 Win=84224 Len=394 TSval=2302652933 TSecr=2302652932"
"444","23.004275215","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=10485 Ack=16521 Win=69632 Len=0 TSval=2302652933 TSecr=2302652933"
"445","23.004690140","127.0.0.1","127.0.0.1","TCP","396","8080  >  59646 [PSH, ACK] Seq=10973 Ack=9120 Win=87296 Len=330 TSval=2302652933 TSecr=2302652930"
"446","23.004707810","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=9120 Ack=11303 Win=77696 Len=0 TSval=2302652933 TSecr=2302652933"
"447","23.038396582","127.0.0.1","127.0.0.1","TCP","66","8080  >  59664 [ACK] Seq=12257 Ack=10256 Win=87296 Len=0 TSval=2302652967 TSecr=2302652926"
"448","23.999853337","127.0.0.1","127.0.0.1","TCP","487","59664  >  8080 [PSH, ACK] Seq=10256 Ack=12257 Win=77696 Len=421 TSval=2302653928 TSecr=2302652967"
"449","23.999876664","127.0.0.1","127.0.0.1","TCP","487","59678  >  8080 [PSH, ACK] Seq=10485 Ack=16521 Win=69632 Len=421 TSval=2302653928 TSecr=2302652933"
"450","23.999882321","127.0.0.1","127.0.0.1","TCP","66","8080  >  59664 [ACK] Seq=12257 Ack=10677 Win=87296 Len=0 TSval=2302653928 TSecr=2302653928"
"451","24.000800241","127.0.0.1","127.0.0.1","TCP","494","8080  >  59662 [PSH, ACK] Seq=6079 Ack=10569 Win=87296 Len=428 TSval=2302653929 TSecr=2302652928"
"452","24.000819726","127.0.0.1","127.0.0.1","TCP","66","59662  >  8080 [ACK] Seq=10569 Ack=6507 Win=77568 Len=0 TSval=2302653929 TSecr=2302653929"
"453","24.001295902","127.0.0.1","127.0.0.1","TCP","494","8080  >  59664 [PSH, ACK] Seq=12257 Ack=10677 Win=87296 Len=428 TSval=2302653930 TSecr=2302653928"
"454","24.001314061","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=10677 Ack=12685 Win=77568 Len=0 TSval=2302653930 TSecr=2302653930"
"455","24.002627490","127.0.0.1","127.0.0.1","TCP","487","59646  >  8080 [PSH, ACK] Seq=9120 Ack=11303 Win=77696 Len=421 TSval=2302653931 TSecr=2302652933"
"456","24.003315843","127.0.0.1","127.0.0.1","TCP","453","59662  >  8080 [PSH, ACK] Seq=10569 Ack=6507 Win=77696 Len=387 TSval=2302653932 TSecr=2302653929"
"457","24.003336446","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=6507 Ack=10956 Win=87296 Len=0 TSval=2302653932 TSecr=2302653932"
"458","24.003460902","127.0.0.1","127.0.0.1","TCP","494","8080  >  59662 [PSH, ACK] Seq=6507 Ack=10956 Win=87296 Len=428 TSval=2302653932 TSecr=2302653932"
"459","24.004060208","127.0.0.1","127.0.0.1","TCP","460","8080  >  59646 [PSH, ACK] Seq=11303 Ack=9541 Win=87296 Len=394 TSval=2302653932 TSecr=2302653931"
"460","24.004079693","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=9541 Ack=11697 Win=77568 Len=0 TSval=2302653933 TSecr=2302653932"
"461","24.005888924","127.0.0.1","127.0.0.1","TCP","487","59676  >  8080 [PSH, ACK] Seq=9530 Ack=9227 Win=72832 Len=421 TSval=2302653934 TSecr=2302652932"
"462","24.005913159","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=9227 Ack=9951 Win=87296 Len=0 TSval=2302653934 TSecr=2302653934"
"463","24.006885275","127.0.0.1","127.0.0.1","TCP","494","8080  >  59646 [PSH, ACK] Seq=11697 Ack=9541 Win=87296 Len=428 TSval=2302653935 TSecr=2302653933"
"464","24.006914888","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=9541 Ack=12125 Win=77568 Len=0 TSval=2302653935 TSecr=2302653935"
"465","24.042131430","127.0.0.1","127.0.0.1","TCP","66","8080  >  59678 [ACK] Seq=16521 Ack=10906 Win=83840 Len=0 TSval=2302653971 TSecr=2302653928"
"466","24.050145333","127.0.0.1","127.0.0.1","TCP","66","59662  >  8080 [ACK] Seq=10956 Ack=6935 Win=77696 Len=0 TSval=2302653979 TSecr=2302653932"
"467","25.001452794","127.0.0.1","127.0.0.1","TCP","519","59664  >  8080 [PSH, ACK] Seq=10677 Ack=12685 Win=77696 Len=453 TSval=2302654930 TSecr=2302653930"
"468","25.001956976","127.0.0.1","127.0.0.1","TCP","389","59678  >  8080 [PSH, ACK] Seq=10906 Ack=16521 Win=69632 Len=323 TSval=2302654930 TSecr=2302653971"
"469","25.001973109","127.0.0.1","127.0.0.1","TCP","66","8080  >  59678 [ACK] Seq=16521 Ack=11229 Win=83584 Len=0 TSval=2302654930 TSecr=2302654930"
"470","25.002739474","127.0.0.1","127.0.0.1","TCP","526","8080  >  59678 [PSH, ACK] Seq=16521 Ack=11229 Win=83584 Len=460 TSval=2302654931 TSecr=2302654930"
"471","25.002767550","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=11229 Ack=16981 Win=69248 Len=0 TSval=2302654931 TSecr=2302654931"
"472","25.003794562","127.0.0.1","127.0.0.1","TCP","396","8080  >  59664 [PSH, ACK] Seq=12685 Ack=11130 Win=87296 Len=330 TSval=2302654932 TSecr=2302654930"
"473","25.003828435","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=11130 Ack=13015 Win=77696 Len=0 TSval=2302654932 TSecr=2302654932"
"474","25.004755155","127.0.0.1","127.0.0.1","TCP","421","59646  >  8080 [PSH, ACK] Seq=9541 Ack=12125 Win=77696 Len=355 TSval=2302654933 TSecr=2302653935"
"475","25.004796291","127.0.0.1","127.0.0.1","TCP","453","59662  >  8080 [PSH, ACK] Seq=10956 Ack=6935 Win=77696 Len=387 TSval=2302654933 TSecr=2302653932"
"476","25.005366263","127.0.0.1","127.0.0.1","TCP","428","8080  >  59664 [PSH, ACK] Seq=13015 Ack=11130 Win=87296 Len=362 TSval=2302654934 TSecr=2302654932"
"477","25.005386727","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=11130 Ack=13377 Win=77696 Len=0 TSval=2302654934 TSecr=2302654934"
"478","25.006136958","127.0.0.1","127.0.0.1","TCP","460","8080  >  59646 [PSH, ACK] Seq=12125 Ack=9896 Win=87296 Len=394 TSval=2302654935 TSecr=2302654933"
"479","25.006165104","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=9896 Ack=12519 Win=77568 Len=0 TSval=2302654935 TSecr=2302654935"
"480","25.007944652","127.0.0.1","127.0.0.1","TCP","421","59676  >  8080 [PSH, ACK] Seq=9951 Ack=9227 Win=72832 Len=355 TSval=2302654936 TSecr=2302653934"
"481","25.007977966","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=9227 Ack=10306 Win=87296 Len=0 TSval=2302654936 TSecr=2302654936"
"482","25.009082711","127.0.0.1","127.0.0.1","TCP","428","8080  >  59646 [PSH, ACK] Seq=12519 Ack=9896 Win=87296 Len=362 TSval=2302654937 TSecr=2302654935"
"483","25.009113720","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=9896 Ack=12881 Win=77696 Len=0 TSval=2302654938 TSecr=2302654937"
"484","25.046122801","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=6935 Ack=11343 Win=87296 Len=0 TSval=2302654975 TSecr=2302654933"
"485","26.003470944","127.0.0.1","127.0.0.1","TCP","453","59678  >  8080 [PSH, ACK] Seq=11229 Ack=16981 Win=69248 Len=387 TSval=2302655932 TSecr=2302654931"
"486","26.003865336","127.0.0.1","127.0.0.1","TCP","453","59664  >  8080 [PSH, ACK] Seq=11130 Ack=13377 Win=77696 Len=387 TSval=2302655932 TSecr=2302654934"
"487","26.004733459","127.0.0.1","127.0.0.1","TCP","460","8080  >  59662 [PSH, ACK] Seq=6935 Ack=11343 Win=87296 Len=394 TSval=2302655933 TSecr=2302654933"
"488","26.004761536","127.0.0.1","127.0.0.1","TCP","66","59662  >  8080 [ACK] Seq=11343 Ack=7329 Win=77568 Len=0 TSval=2302655933 TSecr=2302655933"
"489","26.005603957","127.0.0.1","127.0.0.1","TCP","460","8080  >  59662 [PSH, ACK] Seq=7329 Ack=11343 Win=87296 Len=394 TSval=2302655934 TSecr=2302655933"
"490","26.005627913","127.0.0.1","127.0.0.1","TCP","66","59662  >  8080 [ACK] Seq=11343 Ack=7723 Win=77568 Len=0 TSval=2302655934 TSecr=2302655934"
"491","26.007612025","127.0.0.1","127.0.0.1","TCP","453","59646  >  8080 [PSH, ACK] Seq=9896 Ack=12881 Win=77696 Len=387 TSval=2302655936 TSecr=2302654937"
"492","26.008212797","127.0.0.1","127.0.0.1","TCP","460","8080  >  59676 [PSH, ACK] Seq=9227 Ack=10306 Win=87296 Len=394 TSval=2302655937 TSecr=2302654936"
"493","26.010151094","127.0.0.1","127.0.0.1","TCP","453","59662  >  8080 [PSH, ACK] Seq=11343 Ack=7723 Win=77696 Len=387 TSval=2302655939 TSecr=2302655934"
"494","26.010185874","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=7723 Ack=11730 Win=87296 Len=0 TSval=2302655939 TSecr=2302655939"
"495","26.010772818","127.0.0.1","127.0.0.1","TCP","460","8080  >  59664 [PSH, ACK] Seq=13377 Ack=11517 Win=87296 Len=394 TSval=2302655939 TSecr=2302655932"
"496","26.010795726","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=11517 Ack=13771 Win=77568 Len=0 TSval=2302655939 TSecr=2302655939"
"497","26.011820712","127.0.0.1","127.0.0.1","TCP","389","59676  >  8080 [PSH, ACK] Seq=10306 Ack=9621 Win=72448 Len=323 TSval=2302655940 TSecr=2302655937"
"498","26.011865550","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=9621 Ack=10629 Win=87296 Len=0 TSval=2302655940 TSecr=2302655940"
"499","26.012714467","127.0.0.1","127.0.0.1","TCP","396","8080  >  59646 [PSH, ACK] Seq=12881 Ack=10283 Win=87296 Len=330 TSval=2302655941 TSecr=2302655936"
"500","26.012736467","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=10283 Ack=13211 Win=77696 Len=0 TSval=2302655941 TSecr=2302655941"
"501","26.050113540","127.0.0.1","127.0.0.1","TCP","66","8080  >  59678 [ACK] Seq=16981 Ack=11616 Win=83200 Len=0 TSval=2302655979 TSecr=2302655932"
"502","27.005626049","127.0.0.1","127.0.0.1","TCP","421","59678  >  8080 [PSH, ACK] Seq=11616 Ack=16981 Win=69248 Len=355 TSval=2302656934 TSecr=2302655979"
"503","27.005650353","127.0.0.1","127.0.0.1","TCP","66","8080  >  59678 [ACK] Seq=16981 Ack=11971 Win=82944 Len=0 TSval=2302656934 TSecr=2302656934"
"504","27.006315589","127.0.0.1","127.0.0.1","TCP","453","59664  >  8080 [PSH, ACK] Seq=11517 Ack=13771 Win=77696 Len=387 TSval=2302656935 TSecr=2302655939"
"505","27.006678273","127.0.0.1","127.0.0.1","TCP","428","8080  >  59676 [PSH, ACK] Seq=9621 Ack=10629 Win=87296 Len=362 TSval=2302656935 TSecr=2302655940"
"506","27.007652624","127.0.0.1","127.0.0.1","TCP","460","8080  >  59678 [PSH, ACK] Seq=16981 Ack=11971 Win=82944 Len=394 TSval=2302656936 TSecr=2302656934"
"507","27.007688313","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=11971 Ack=17375 Win=68864 Len=0 TSval=2302656936 TSecr=2302656936"
"508","27.010592580","127.0.0.1","127.0.0.1","TCP","421","59646  >  8080 [PSH, ACK] Seq=10283 Ack=13211 Win=77696 Len=355 TSval=2302656939 TSecr=2302655941"
"509","27.011555338","127.0.0.1","127.0.0.1","TCP","428","8080  >  59664 [PSH, ACK] Seq=13771 Ack=11904 Win=87296 Len=362 TSval=2302656940 TSecr=2302656935"
"510","27.011590398","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=11904 Ack=14133 Win=77696 Len=0 TSval=2302656940 TSecr=2302656940"
"511","27.013064671","127.0.0.1","127.0.0.1","TCP","453","59662  >  8080 [PSH, ACK] Seq=11730 Ack=7723 Win=77696 Len=387 TSval=2302656941 TSecr=2302655939"
"512","27.013101896","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=7723 Ack=12117 Win=87296 Len=0 TSval=2302656942 TSecr=2302656941"
"513","27.013454244","127.0.0.1","127.0.0.1","TCP","421","59676  >  8080 [PSH, ACK] Seq=10629 Ack=9983 Win=72192 Len=355 TSval=2302656942 TSecr=2302656935"
"514","27.013484276","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=9983 Ack=10984 Win=87296 Len=0 TSval=2302656942 TSecr=2302656942"
"515","27.014295199","127.0.0.1","127.0.0.1","TCP","460","8080  >  59678 [PSH, ACK] Seq=17375 Ack=11971 Win=82944 Len=394 TSval=2302656943 TSecr=2302656936"
"516","27.014329072","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=11971 Ack=17769 Win=68480 Len=0 TSval=2302656943 TSecr=2302656943"
"517","27.015214795","127.0.0.1","127.0.0.1","TCP","428","8080  >  59678 [PSH, ACK] Seq=17769 Ack=11971 Win=82944 Len=362 TSval=2302656944 TSecr=2302656943"
"518","27.015240986","127.0.0.1","127.0.0.1","TCP","66","59678  >  8080 [ACK] Seq=11971 Ack=18131 Win=68224 Len=0 TSval=2302656944 TSecr=2302656944"
"519","27.054372394","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=13211 Ack=10638 Win=87296 Len=0 TSval=2302656983 TSecr=2302656939"
"520","28.007167596","127.0.0.1","127.0.0.1","TCP","487","59678  >  8080 [PSH, ACK] Seq=11971 Ack=18131 Win=68224 Len=421 TSval=2302657936 TSecr=2302656944"
"521","28.008126094","127.0.0.1","127.0.0.1","TCP","494","8080  >  59676 [PSH, ACK] Seq=9983 Ack=10984 Win=87296 Len=428 TSval=2302657937 TSecr=2302656942"
"522","28.009114413","127.0.0.1","127.0.0.1","TCP","421","59664  >  8080 [PSH, ACK] Seq=11904 Ack=14133 Win=77696 Len=355 TSval=2302657938 TSecr=2302656940"
"523","28.010249539","127.0.0.1","127.0.0.1","TCP","428","8080  >  59676 [PSH, ACK] Seq=10411 Ack=10984 Win=87296 Len=362 TSval=2302657939 TSecr=2302656942"
"524","28.010351227","127.0.0.1","127.0.0.1","TCP","66","59676  >  8080 [ACK] Seq=10984 Ack=10773 Win=71424 Len=0 TSval=2302657939 TSecr=2302657937"
"525","28.014213712","127.0.0.1","127.0.0.1","TCP","519","59646  >  8080 [PSH, ACK] Seq=10638 Ack=13211 Win=77696 Len=453 TSval=2302657943 TSecr=2302656983"
"526","28.014256106","127.0.0.1","127.0.0.1","TCP","66","8080  >  59646 [ACK] Seq=13211 Ack=11091 Win=87168 Len=0 TSval=2302657943 TSecr=2302657943"
"527","28.015286121","127.0.0.1","127.0.0.1","TCP","519","59662  >  8080 [PSH, ACK] Seq=12117 Ack=7723 Win=77696 Len=453 TSval=2302657944 TSecr=2302656942"
"528","28.015310635","127.0.0.1","127.0.0.1","TCP","66","8080  >  59662 [ACK] Seq=7723 Ack=12570 Win=87168 Len=0 TSval=2302657944 TSecr=2302657944"
"529","28.015402615","127.0.0.1","127.0.0.1","TCP","526","8080  >  59664 [PSH, ACK] Seq=14133 Ack=12259 Win=87296 Len=460 TSval=2302657944 TSecr=2302657938"
"530","28.015427479","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=12259 Ack=14593 Win=77568 Len=0 TSval=2302657944 TSecr=2302657944"
"531","28.015656417","127.0.0.1","127.0.0.1","TCP","421","59676  >  8080 [PSH, ACK] Seq=10984 Ack=10773 Win=71424 Len=355 TSval=2302657944 TSecr=2302657937"
"532","28.015680373","127.0.0.1","127.0.0.1","TCP","66","8080  >  59676 [ACK] Seq=10773 Ack=11339 Win=87296 Len=0 TSval=2302657944 TSecr=2302657944"
"533","28.015972727","127.0.0.1","127.0.0.1","TCP","526","8080  >  59646 [PSH, ACK] Seq=13211 Ack=11091 Win=87296 Len=460 TSval=2302657944 TSecr=2302657943"
"534","28.015990956","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=11091 Ack=13671 Win=77568 Len=0 TSval=2302657944 TSecr=2302657944"
"535","28.016490598","127.0.0.1","127.0.0.1","TCP","428","8080  >  59664 [PSH, ACK] Seq=14593 Ack=12259 Win=87296 Len=362 TSval=2302657945 TSecr=2302657944"
"536","28.016523074","127.0.0.1","127.0.0.1","TCP","66","59664  >  8080 [ACK] Seq=12259 Ack=14955 Win=77696 Len=0 TSval=2302657945 TSecr=2302657945"
"537","28.050151782","127.0.0.1","127.0.0.1","TCP","66","8080  >  59678 [ACK] Seq=18131 Ack=12392 Win=82560 Len=0 TSval=2302657979 TSecr=2302657936"
"538","28.900207977","127.0.0.1","127.0.0.1","TCP","90","8080  >  41948 [PSH, ACK] Seq=2111 Ack=727 Win=65536 Len=24 TSval=2302658829 TSecr=2302638827"
"539","28.900980558","127.0.0.1","127.0.0.1","TCP","94","41948  >  8080 [PSH, ACK] Seq=727 Ack=2135 Win=77440 Len=28 TSval=2302658829 TSecr=2302658829"
"540","28.901006539","127.0.0.1","127.0.0.1","TCP","66","8080  >  41948 [ACK] Seq=2135 Ack=755 Win=65536 Len=0 TSval=2302658829 TSecr=2302658829"
"561","29.009875485","127.0.0.1","127.0.0.1","TCP","421","59678  >  8080 [PSH, ACK] Seq=12392 Ack=18131 Win=68224 Len=355 TSval=2302658938 TSecr=2302657979"
"562","29.009906913","127.0.0.1","127.0.0.1","TCP","66","8080  >  59678 [ACK] Seq=18131 Ack=12747 Win=82304 Len=0 TSval=2302658938 TSecr=2302658938"
"563","29.010895721","127.0.0.1","127.0.0.1","TCP","428","8080  >  59646 [PSH, ACK] Seq=13671 Ack=11091 Win=87296 Len=362 TSval=2302658939 TSecr=2302657944"
"564","29.010926731","127.0.0.1","127.0.0.1","TCP","66","59646  >  8080 [ACK] Seq=11091 Ack=14033 Win=77696 Len=0 TSval=2302658939 TSecr=2302658939"
